workload_counter,input_len,max_freq,aperf,mperf
0,1048576,3700000000,1099227452,1042857275
1,1048576,3700000000,3229121,3063827
2,1048576,3700000000,3230499,3065107
3,1048576,3700000000,3225376,3060241
4,1048576,3700000000,3230385,3064989
10,2097152,3700000000,6456005,6125194
11,2097152,3700000000,6454521,6123802
12,2097152,3700000000,6458894,6127949
13,2097152,3700000000,6457791,6126907
14,2097152,3700000000,6458259,6127345
20,3145728,3700000000,9683313,9187034
21,3145728,3700000000,9685536,9189133
22,3145728,3700000000,9679629,9183527
23,3145728,3700000000,9685420,9189015
24,3145728,3700000000,9681570,9185354
30,4194304,3700000000,12910220,12248416
31,4194304,3700000000,12914766,12252726
32,4194304,3700000000,12905066,12243560
33,4194304,3700000000,12911301,12249477
34,4194304,3700000000,12912595,12250694
40,5242880,3700000000,16144153,15316529
41,5242880,3700000000,16140220,15312802
42,5242880,3700000000,16136175,15308963
43,5242880,3700000000,16138341,15311020
44,5242880,3700000000,16143556,15315955
50,6291456,3700000000,19372631,18379431
51,6291456,3700000000,19365827,18372995
52,6291456,3700000000,19388599,18394597
53,6291456,3700000000,19367873,18374931
54,6291456,3700000000,19363822,18371089
60,7340032,3700000000,22593721,21435335
61,7340032,3700000000,22700737,21536866
62,7340032,3700000000,22598003,21439416
63,7340032,3700000000,22594321,21435912
64,7340032,3700000000,22591719,21433463
70,8388608,3700000000,25823957,24499929
71,8388608,3700000000,25819591,24495788
72,8388608,3700000000,25821592,24497691
73,8388608,3700000000,25823879,24499841
74,8388608,3700000000,25816700,24493061
80,9437184,3700000000,29051955,27562412
81,9437184,3700000000,29046817,27557506
82,9437184,3700000000,29054877,27565160
83,9437184,3700000000,29052432,27562862
84,9437184,3700000000,29049626,27560170
90,10485760,3700000000,32274365,30619554
91,10485760,3700000000,32274037,30619246
92,10485760,3700000000,32282126,30626896
93,10485760,3700000000,32280660,30625516
94,10485760,3700000000,32276163,30621245
100,11534336,3700000000,35509574,33688841
101,11534336,3700000000,35507892,33687237
102,11534336,3700000000,35509372,33688657
103,11534336,3700000000,35502680,33682305
104,11534336,3700000000,35500217,33679992
110,12582912,3700000000,38727108,36741365
111,12582912,3700000000,38735367,36749200
112,12582912,3700000000,38733904,36747826
113,12582912,3700000000,38727746,36742000
114,12582912,3700000000,38736751,36750551
120,13631488,3700000000,41958055,39806648
121,13631488,3700000000,41962850,39811175
122,13631488,3700000000,41955078,39803827
123,13631488,3700000000,41963095,39811420
124,13631488,3700000000,41963891,39812172
130,14680064,3700000000,45188307,42871223
131,14680064,3700000000,45180998,42864285
132,14680064,3700000000,45183552,42866726
133,14680064,3700000000,45181411,42864687
134,14680064,3700000000,45210585,42892366
140,15728640,3700000000,48435568,45952115
141,15728640,3700000000,48423587,45940795
142,15728640,3700000000,48785810,46284270
143,15728640,3700000000,48417322,45934857
144,15728640,3700000000,48419031,45936307
150,16777216,3700000000,51663108,49013978
151,16777216,3700000000,51639837,48991905
152,16777216,3700000000,51639535,48991649
153,16777216,3700000000,51661622,49012586
154,16777216,3700000000,51642825,48994769
160,17825792,3700000000,54871484,52057868
161,17825792,3700000000,54866335,52053131
162,17825792,3700000000,54867163,52053760
163,17825792,3700000000,54861238,52048139
164,17825792,3700000000,54865067,52051785
170,18874368,3700000000,58098564,55119447
171,18874368,3700000000,58095782,55116801
172,18874368,3700000000,58101611,55122350
173,18874368,3700000000,58102416,55123107
174,18874368,3700000000,58099460,55120274
180,19922944,3700000000,61323117,58178628
181,19922944,3700000000,61316821,58172635
182,19922944,3700000000,61319573,58175257
183,19922944,3700000000,61317393,58173191
184,19922944,3700000000,61324658,58180096
190,20971520,3700000000,64556458,61246173
191,20971520,3700000000,64556325,61246040
192,20971520,3700000000,64554809,61244593
193,20971520,3700000000,64554219,61244028
194,20971520,3700000000,64563311,61252645
200,22020096,3700000000,67789312,64313228
201,22020096,3700000000,67782326,64306592
202,22020096,3700000000,67780401,64304746
203,22020096,3700000000,67777663,64302164
204,22020096,3700000000,67787438,64311418
210,23068672,3700000000,71007260,67366123
211,23068672,3700000000,70999118,67358437
212,23068672,3700000000,71008518,67367347
213,23068672,3700000000,71002040,67361185
214,23068672,3700000000,71000249,67359500
220,24117248,3700000000,74280268,70471290
221,24117248,3700000000,74241135,70434191
222,24117248,3700000000,74240838,70433907
223,24117248,3700000000,74233757,70427168
224,24117248,3700000000,74235520,70428863
230,25165824,3700000000,77459238,73487237
231,25165824,3700000000,77456063,73484235
232,25165824,3700000000,77462192,73490043
233,25165824,3700000000,77467887,73495459
234,25165824,3700000000,77458112,73486174
240,26214400,3700000000,80694845,76556914
241,26214400,3700000000,80725768,76586273
242,26214400,3700000000,80682221,76544966
243,26214400,3700000000,80682408,76545135
244,26214400,3700000000,80689818,76552182
250,27262976,3700000000,83914129,79611121
251,27262976,3700000000,83916960,79613803
252,27262976,3700000000,83922526,79619092
253,27262976,3700000000,83915774,79612664
254,27262976,3700000000,83918030,79614824
260,28311552,3700000000,87136429,82668203
261,28311552,3700000000,87152329,82683238
262,28311552,3700000000,87140839,82672359
263,28311552,3700000000,87150596,82681629
264,28311552,3700000000,87149480,82680544
270,29360128,3700000000,90375841,85741456
271,29360128,3700000000,90372815,85738629
272,29360128,3700000000,90366169,85732311
273,29360128,3700000000,90370760,85736654
274,29360128,3700000000,90375317,85740942
280,30408704,3700000000,93655582,88853008
281,30408704,3700000000,93687309,88883097
282,30408704,3700000000,93602065,88802269
283,30408704,3700000000,93602542,88802719
284,30408704,3700000000,93604680,88804724
290,31457280,3700000000,96833987,91868405
291,31457280,3700000000,96821663,91856713
292,31457280,3700000000,96827088,91861897
293,31457280,3700000000,96829089,91863769
294,31457280,3700000000,96826389,91861186
300,32505856,3700000000,100047866,94917477
301,32505856,3700000000,100052764,94922110
302,32505856,3700000000,100047335,94916985
303,32505856,3700000000,100054750,94924004
304,32505856,3700000000,100045284,94915043
310,33554432,3700000000,103302296,98005020
311,33554432,3700000000,103314954,98017054
312,33554432,3700000000,103274990,97979114
313,33554432,3700000000,103324155,98025804
314,33554432,3700000000,103284705,97988323
320,34603008,3700000000,106505736,101044185
321,34603008,3700000000,106507187,101045584
322,34603008,3700000000,106501061,101039748
323,34603008,3700000000,106508545,101046852
324,34603008,3700000000,106665735,101195988
330,35651584,3700000000,109736513,104109311
331,35651584,3700000000,109734833,104107707
332,35651584,3700000000,109738420,104111111
333,35651584,3700000000,109735824,104108606
334,35651584,3700000000,109731335,104104372
340,36700160,3700000000,112958241,107165788
341,36700160,3700000000,112961353,107168742
342,36700160,3700000000,112954969,107162683
343,36700160,3700000000,112963193,107170491
344,36700160,3700000000,112957327,107164946
350,37748736,3700000000,116190851,110232626
351,37748736,3700000000,116189317,110231164
352,37748736,3700000000,116194827,110236414
353,37748736,3700000000,116182801,110225009
354,37748736,3700000000,116183188,110225359
