workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,3225131,3060027
6,1048576,3700000000,3227781,3062540
7,1048576,3700000000,3227543,3062301
8,1048576,3700000000,3229219,3063899
9,1048576,3700000000,3228988,3063663
15,2097152,3700000000,6454575,6123872
16,2097152,3700000000,6456201,6125369
17,2097152,3700000000,6455104,6124364
18,2097152,3700000000,6452000,6121413
19,2097152,3700000000,6456100,6125294
25,3145728,3700000000,9675431,9179540
26,3145728,3700000000,9684468,9188115
27,3145728,3700000000,9682486,9186227
28,3145728,3700000000,9681882,9185647
29,3145728,3700000000,9683613,9187290
35,4194304,3700000000,12901759,12240428
36,4194304,3700000000,12904973,12243460
37,4194304,3700000000,12901849,12240494
38,4194304,3700000000,12906681,12245079
39,4194304,3700000000,12904959,12243448
45,5242880,3700000000,16133151,15306106
46,5242880,3700000000,16132391,15305381
47,5242880,3700000000,16129571,15302708
48,5242880,3700000000,16127322,15300554
49,5242880,3700000000,16133682,15306598
55,6291456,3700000000,19358964,18366483
56,6291456,3700000000,19358430,18365957
57,6291456,3700000000,19354696,18362414
58,6291456,3700000000,19357400,18364969
59,6291456,3700000000,19355967,18363616
65,7340032,3700000000,22581865,21424118
66,7340032,3700000000,22584175,21426286
67,7340032,3700000000,22582794,21425003
68,7340032,3700000000,22584137,21426259
69,7340032,3700000000,22585828,21427869
75,8388608,3700000000,25808902,24485664
76,8388608,3700000000,25806331,24483239
77,8388608,3700000000,25809772,24486473
78,8388608,3700000000,25816023,24492430
79,8388608,3700000000,25813542,24490043
85,9437184,3700000000,29035075,27546404
86,9437184,3700000000,29035427,27546730
87,9437184,3700000000,29034651,27545959
88,9437184,3700000000,29031580,27543069
89,9437184,3700000000,29036861,27548086
95,10485760,3700000000,32260445,30606358
96,10485760,3700000000,32260725,30606596
97,10485760,3700000000,32259390,30605346
98,10485760,3700000000,32257280,30603362
99,10485760,3700000000,32266993,30613380
105,11534336,3700000000,35489203,33669532
106,11534336,3700000000,35484247,33664823
107,11534336,3700000000,35491850,33672045
108,11534336,3700000000,35494332,33674373
109,11534336,3700000000,35480030,33660824
115,12582912,3700000000,38713569,36728547
116,12582912,3700000000,38710854,36725952
117,12582912,3700000000,38705534,36720939
118,12582912,3700000000,38733638,36747597
119,12582912,3700000000,38714762,36729658
125,13631488,3700000000,41939391,39788927
126,13631488,3700000000,41952962,39801803
127,13631488,3700000000,41939454,39788978
128,13631488,3700000000,41937093,39786771
129,13631488,3700000000,41936745,39786417
135,14680064,3700000000,45166629,42850685
136,14680064,3700000000,45165159,42849274
137,14680064,3700000000,45177508,42861015
138,14680064,3700000000,45163227,42847422
139,14680064,3700000000,45168124,42852086
145,15728640,3700000000,48391126,45909830
146,15728640,3700000000,48385547,45904498
147,15728640,3700000000,48392661,45911258
148,15728640,3700000000,48393913,45912476
149,15728640,3700000000,48384325,45903363
155,16777216,3700000000,51615331,48968660
156,16777216,3700000000,51620327,48973399
157,16777216,3700000000,51619527,48972675
158,16777216,3700000000,51614402,48967778
159,16777216,3700000000,51626601,48979377
165,17825792,3700000000,54847065,52034689
166,17825792,3700000000,54848611,52036157
167,17825792,3700000000,54836991,52025117
168,17825792,3700000000,54846944,52034565
169,17825792,3700000000,54836027,52024380
175,18874368,3700000000,58071113,55093399
176,18874368,3700000000,58074107,55096235
177,18874368,3700000000,58070187,55092520
178,18874368,3700000000,58072411,55094625
179,18874368,3700000000,58070151,55092493
