workload_counter,input_len,max_freq,aperf,mperf
0,1048576,3700000000,1099227251,1042857088
1,1048576,3700000000,8980722,8520496
2,1048576,3700000000,8997324,8536377
3,1048576,3700000000,9042480,8579098
4,1048576,3700000000,8968908,8509248
10,2097152,3700000000,18031871,17107640
11,2097152,3700000000,18021418,17097534
12,2097152,3700000000,18075505,17149008
13,2097152,3700000000,18602531,17649024
14,2097152,3700000000,17959951,17039373
20,3145728,3700000000,27338545,25937299
21,3145728,3700000000,28777416,27302212
22,3145728,3700000000,27303329,25903431
23,3145728,3700000000,27713020,26292294
24,3145728,3700000000,27172605,25779471
30,4194304,3700000000,45113420,42800208
31,4194304,3700000000,38306686,36342563
32,4194304,3700000000,42192056,40028651
33,4194304,3700000000,36702751,34821042
34,4194304,3700000000,38352351,36385839
40,5242880,3700000000,75580549,71704916
41,5242880,3700000000,71778215,68097739
42,5242880,3700000000,76924945,72980494
43,5242880,3700000000,71976600,68285832
44,5242880,3700000000,71577925,67907722
50,6291456,3700000000,133867552,127002823
51,6291456,3700000000,121982829,115727730
52,6291456,3700000000,128012102,121447840
53,6291456,3700000000,87857309,83352065
54,6291456,3700000000,112419079,106654479
60,7340032,3700000000,142388451,135086780
61,7340032,3700000000,137655610,130596810
62,7340032,3700000000,150193718,142491920
63,7340032,3700000000,141713879,134446807
64,7340032,3700000000,140186809,132998167
70,8388608,3700000000,171540078,162743440
71,8388608,3700000000,168825997,160168711
72,8388608,3700000000,171865737,163052379
73,8388608,3700000000,167624276,159028628
74,8388608,3700000000,173005787,164134117
80,9437184,3700000000,205677791,195130691
81,9437184,3700000000,199217885,189001998
82,9437184,3700000000,198657079,188469999
83,9437184,3700000000,203440497,193008083
84,9437184,3700000000,187565823,177947528
90,10485760,3700000000,226917660,215281316
91,10485760,3700000000,245183687,232610440
92,10485760,3700000000,234809674,222768585
93,10485760,3700000000,239489983,227208896
94,10485760,3700000000,232119983,220216829
100,11534336,3700000000,265645629,252023068
101,11534336,3700000000,279360005,265034280
102,11534336,3700000000,265412973,251802500
103,11534336,3700000000,272337913,258372338
104,11534336,3700000000,276612953,262428115
110,12582912,3700000000,299951949,284570253
111,12582912,3700000000,314098427,297991132
112,12582912,3700000000,319280048,302908338
113,12582912,3700000000,282771405,268270741
114,12582912,3700000000,324896009,308235139
120,13631488,3700000000,366246150,347464741
121,13631488,3700000000,353952170,335801208
122,13631488,3700000000,342515223,324950676
123,13631488,3700000000,351566070,333537500
124,13631488,3700000000,351146526,333139322
130,14680064,3700000000,391980218,371879086
131,14680064,3700000000,384749990,365019661
132,14680064,3700000000,387171389,367316902
133,14680064,3700000000,428860372,406867990
134,14680064,3700000000,404415788,383676976
140,15728640,3700000000,445966134,423096353
141,15728640,3700000000,432077239,409919750
142,15728640,3700000000,436701394,414307796
143,15728640,3700000000,451544716,428389054
144,15728640,3700000000,438317463,415840070
150,16777216,3700000000,478480939,453943908
151,16777216,3700000000,488129622,463097799
152,16777216,3700000000,441249536,418621818
153,16777216,3700000000,465439147,441570779
154,16777216,3700000000,472989630,448734043
160,17825792,3700000000,491621967,466410894
161,17825792,3700000000,496840444,471361911
162,17825792,3700000000,494888927,469510464
163,17825792,3700000000,496020155,470583697
164,17825792,3700000000,506006491,480057895
170,18874368,3700000000,532388876,505087329
171,18874368,3700000000,516383873,489903134
172,18874368,3700000000,524014101,497141997
173,18874368,3700000000,517352577,490822011
174,18874368,3700000000,523180875,496351505
180,19922944,3700000000,564986049,536012826
181,19922944,3700000000,553068456,524706442
182,19922944,3700000000,555302247,526825669
183,19922944,3700000000,564130415,535201119
184,19922944,3700000000,572715293,543345737
190,20971520,3700000000,596767280,566164289
191,20971520,3700000000,585390341,555370776
192,20971520,3700000000,588955744,558753362
193,20971520,3700000000,591922586,561568001
194,20971520,3700000000,583318898,553405554
200,22020096,3700000000,644961104,611886618
201,22020096,3700000000,629768099,597472753
202,22020096,3700000000,649344743,616045439
203,22020096,3700000000,650169332,616827767
204,22020096,3700000000,620539973,588717710
210,23068672,3700000000,681172592,646241109
211,23068672,3700000000,682611724,647606458
212,23068672,3700000000,671917549,637460698
213,23068672,3700000000,673175529,638654170
214,23068672,3700000000,700639239,664709458
220,24117248,3700000000,716207458,679479139
221,24117248,3700000000,699455921,663586648
222,24117248,3700000000,698024397,662228607
223,24117248,3700000000,704953846,668802824
224,24117248,3700000000,736507886,698738893
230,25165824,3700000000,773128983,733481787
231,25165824,3700000000,758375224,719484602
232,25165824,3700000000,754693005,715991262
233,25165824,3700000000,737271146,699462824
234,25165824,3700000000,731795605,694268085
240,26214400,3700000000,779980603,739982092
241,26214400,3700000000,779939002,739942585
242,26214400,3700000000,811969134,770329966
243,26214400,3700000000,747813658,709464716
244,26214400,3700000000,791980454,751366618
250,27262976,3700000000,839982921,796907332
251,27262976,3700000000,819372748,777354104
252,27262976,3700000000,814107939,772359251
253,27262976,3700000000,802547462,761391669
254,27262976,3700000000,809208518,767711082
260,28311552,3700000000,836082968,793207399
261,28311552,3700000000,849392028,805833913
262,28311552,3700000000,841727826,798562730
263,28311552,3700000000,849759573,806182610
264,28311552,3700000000,842078925,798895839
270,29360128,3700000000,934490346,886568275
271,29360128,3700000000,921909771,874632830
272,29360128,3700000000,859737104,815648542
273,29360128,3700000000,868006535,823493804
274,29360128,3700000000,874493069,829647714
280,30408704,3700000000,927586777,880018668
281,30408704,3700000000,895717742,849783790
282,30408704,3700000000,894043878,848195983
283,30408704,3700000000,901508990,855278203
284,30408704,3700000000,914052677,867178487
290,31457280,3700000000,955086857,906108715
291,31457280,3700000000,988743399,938038875
292,31457280,3700000000,979260962,929042907
293,31457280,3700000000,932175483,884372070
294,31457280,3700000000,958559769,909403174
300,32505856,3700000000,965286807,915785958
301,32505856,3700000000,987125099,936503584
302,32505856,3700000000,984800052,934297982
303,32505856,3700000000,998711104,947495426
304,32505856,3700000000,1013005942,961057176
310,33554432,3700000000,1056086471,1001929011
311,33554432,3700000000,1000061261,948776502
312,33554432,3700000000,1014439892,962417746
313,33554432,3700000000,1046031504,992389169
