workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,8911169,8454473
6,1048576,3700000000,8912694,8455929
7,1048576,3700000000,8922586,8465298
8,1048576,3700000000,8921715,8464492
9,1048576,3700000000,8917933,8460882
15,2097152,3700000000,17910343,16992155
16,2097152,3700000000,17890510,16973338
17,2097152,3700000000,17886207,16969279
18,2097152,3700000000,17921521,17002769
19,2097152,3700000000,17900476,16982798
25,3145728,3700000000,26917151,25537074
26,3145728,3700000000,26895078,25516115
27,3145728,3700000000,26905827,25526349
28,3145728,3700000000,26959042,25576801
29,3145728,3700000000,26897976,25518879
35,4194304,3700000000,35994420,34148822
36,4194304,3700000000,35914092,34072642
37,4194304,3700000000,36057517,34208699
38,4194304,3700000000,35952910,34109476
39,4194304,3700000000,35971285,34126882
45,5242880,3700000000,45162658,42846903
46,5242880,3700000000,45222703,42903874
47,5242880,3700000000,45166655,42850675
48,5242880,3700000000,45350798,43025391
49,5242880,3700000000,45120018,42806429
55,6291456,3700000000,72230202,68526371
56,6291456,3700000000,71511533,67844553
57,6291456,3700000000,71261087,67606931
58,6291456,3700000000,70909920,67273805
59,6291456,3700000000,70949034,67310892
65,7340032,3700000000,81048748,76892678
66,7340032,3700000000,81855016,77657621
67,7340032,3700000000,82940320,78687263
68,7340032,3700000000,81624155,77438593
69,7340032,3700000000,82518328,78286917
75,8388608,3700000000,92480822,87738480
76,8388608,3700000000,91434331,86745660
77,8388608,3700000000,94356297,89517794
78,8388608,3700000000,94030245,89208468
79,8388608,3700000000,92320462,87586367
85,9437184,3700000000,103056406,97771748
86,9437184,3700000000,101655890,96443040
87,9437184,3700000000,101977159,96747854
88,9437184,3700000000,103286644,97990181
89,9437184,3700000000,103494185,98187097
95,10485760,3700000000,110284153,104628820
96,10485760,3700000000,113450664,107632939
97,10485760,3700000000,117956787,111907998
98,10485760,3700000000,113879388,108039737
99,10485760,3700000000,111825405,106091036
105,11534336,3700000000,128333105,121752375
106,11534336,3700000000,135617810,128663458
107,11534336,3700000000,127917583,121358000
108,11534336,3700000000,132043972,125272948
109,11534336,3700000000,127709150,121160439
115,12582912,3700000000,185852467,176321857
116,12582912,3700000000,180369049,171119611
117,12582912,3700000000,179117564,169932516
118,12582912,3700000000,182696813,173328185
119,12582912,3700000000,177953646,168828285
125,13631488,3700000000,248193769,235466348
126,13631488,3700000000,243685270,231189070
127,13631488,3700000000,247322008,234639118
128,13631488,3700000000,251412848,238520171
129,13631488,3700000000,248431023,235691438
135,14680064,3700000000,298403614,283101298
136,14680064,3700000000,300456905,285049743
137,14680064,3700000000,298813614,283490297
138,14680064,3700000000,297604110,282342826
139,14680064,3700000000,300004786,284620389
145,15728640,3700000000,336979578,319699010
146,15728640,3700000000,336929288,319651315
147,15728640,3700000000,338189391,320846777
148,15728640,3700000000,338760609,321388576
149,15728640,3700000000,336455846,319202178
155,16777216,3700000000,373291264,354148587
156,16777216,3700000000,372243473,353154347
157,16777216,3700000000,373915657,354740771
158,16777216,3700000000,373089920,353957410
159,16777216,3700000000,374702497,355487437
165,17825792,3700000000,407158110,386278665
166,17825792,3700000000,407185162,386304148
167,17825792,3700000000,407396058,386504435
168,17825792,3700000000,407785333,386873534
169,17825792,3700000000,408228161,387293830
175,18874368,3700000000,440160374,417588506
176,18874368,3700000000,442019928,419352582
177,18874368,3700000000,442126921,419454203
178,18874368,3700000000,441150481,418527844
179,18874368,3700000000,440004094,417440234
185,19922944,3700000000,472932075,448679578
186,19922944,3700000000,472625492,448388587
187,19922944,3700000000,473571755,449286500
188,19922944,3700000000,472698794,448458301
189,19922944,3700000000,474131768,449817765
195,20971520,3700000000,503861029,478022448
196,20971520,3700000000,505752702,479816933
197,20971520,3700000000,504432131,478564156
198,20971520,3700000000,506244153,480283378
199,20971520,3700000000,505698701,479765913
205,22020096,3700000000,536120120,508627112
206,22020096,3700000000,536756840,509231305
207,22020096,3700000000,536228545,508729969
208,22020096,3700000000,537538853,509973217
209,22020096,3700000000,538126157,510530382
215,23068672,3700000000,569094766,539910847
216,23068672,3700000000,569515352,540309913
217,23068672,3700000000,567991882,538864357
218,23068672,3700000000,569102086,539917812
219,23068672,3700000000,569314921,540119751
225,24117248,3700000000,601818835,570956768
226,24117248,3700000000,599962235,569195202
227,24117248,3700000000,600429006,569638233
228,24117248,3700000000,601295811,570460403
229,24117248,3700000000,599852413,569091210
235,25165824,3700000000,632243846,599821426
236,25165824,3700000000,631135607,598769961
237,25165824,3700000000,631496391,599112421
238,25165824,3700000000,631811175,599410925
239,25165824,3700000000,633303148,600826361
245,26214400,3700000000,663508673,629482879
