workload_counter,input_len,max_freq,aperf,mperf
5,20971520,3700000000,620860032,589021509
6,20971520,3700000000,628811434,596565274
7,20971520,3700000000,621466037,589596401
8,20971520,3700000000,626997127,594843884
9,20971520,3700000000,620980363,589135675
