workload_counter,input_len,workload_cycles
0,1048576,8495436
1,1048576,8848628
2,1048576,8506784
3,1048576,8547232
4,1048576,9087682
10,2097152,17124340
11,2097152,19204508
12,2097152,17067000
13,2097152,17072928
14,2097152,17148136
20,3145728,25807214
21,3145728,35371580
22,3145728,25639596
23,3145728,25817454
24,3145728,28116074
30,4194304,146401988
31,4194304,34837708
32,4194304,34098848
33,4194304,36941220
34,4194304,34408042
40,5242880,47860156
41,5242880,42969702
42,5242880,65459836
43,5242880,50995588
44,5242880,58505934
50,6291456,88522390
51,6291456,262910342
52,6291456,88566568
53,6291456,261844148
54,6291456,88266348
60,7340032,80975248
61,7340032,104986450
62,7340032,83667698
63,7340032,103406110
64,7340032,92765768
70,8388608,123080466
71,8388608,324759036
72,8388608,124008888
73,8388608,367631054
74,8388608,122563940
80,9437184,407481814
81,9437184,143039560
82,9437184,143540802
83,9437184,242076186
84,9437184,148009260
90,10485760,468884546
91,10485760,175661250
92,10485760,175421042
93,10485760,272104190
94,10485760,170421302
100,11534336,477061272
101,11534336,220290768
102,11534336,175640624
103,11534336,305014724
104,11534336,212800198
110,12582912,489486290
111,12582912,285079648
112,12582912,219245002
113,12582912,558606188
114,12582912,281376284
120,13631488,580331448
121,13631488,305306774
122,13631488,308139634
123,13631488,651225106
124,13631488,309087212
130,14680064,454145062
131,14680064,396584294
132,14680064,345761284
133,14680064,374710208
134,14680064,340129238
140,15728640,400265264
141,15728640,380156422
142,15728640,377959556
143,15728640,488927576
144,15728640,366826236
150,16777216,441863364
151,16777216,395361920
152,16777216,682822252
153,16777216,406843692
154,16777216,525547840
160,17825792,437135562
161,17825792,758738884
162,17825792,441384932
163,17825792,404314558
164,17825792,526796802
170,18874368,446999292
171,18874368,533242716
172,18874368,492844304
173,18874368,561083944
174,18874368,472419092
180,19922944,620610152
181,19922944,507542952
182,19922944,981344772
183,19922944,503194886
184,19922944,617021412
190,20971520,542617726
191,20971520,889758090
192,20971520,529895152
193,20971520,509973288
194,20971520,648588400
200,22020096,545639866
201,22020096,690757576
202,22020096,569558648
203,22020096,990094798
204,22020096,561665118
210,23068672,707416088
211,23068672,650055546
212,23068672,547487628
213,23068672,810946436
214,23068672,602804542
220,24117248,624940742
221,24117248,616692646
222,24117248,625459060
223,24117248,632304110
224,24117248,791927490
230,25165824,1236117258
231,25165824,664113862
232,25165824,611719642
233,25165824,692429738
234,25165824,664369372
240,26214400,712765624
241,26214400,646093882
242,26214400,780339036
243,26214400,696998974
244,26214400,1259108598
250,27262976,1249927844
251,27262976,727664264
252,27262976,912321912
253,27262976,729661654
254,27262976,692554086
260,28311552,783735070
261,28311552,996433144
262,28311552,746666250
263,28311552,1385872292
264,28311552,766491032
270,29360128,792425586
271,29360128,837611948
272,29360128,791689296
273,29360128,915163316
274,29360128,796156860
280,30408704,1074012986
281,30408704,832927080
282,30408704,1036724184
283,30408704,820833324
284,30408704,858424526
290,31457280,1521275510
291,31457280,850899050
292,31457280,1435635410
293,31457280,848333124
294,31457280,1544691528
300,32505856,1357759902
301,32505856,876687756
302,32505856,1383691672
303,32505856,880765364
304,32505856,923173816
310,33554432,925074136
311,33554432,913910282
312,33554432,876968978
313,33554432,926426696
314,33554432,1188358430
320,34603008,900833884
321,34603008,976654972
322,34603008,899157066
323,34603008,949690710
324,34603008,943822750
330,35651584,945657548
331,35651584,1094285910
332,35651584,959038754
333,35651584,1037944844
334,35651584,948737888
340,36700160,988696174
341,36700160,1234494656
342,36700160,1018952514
343,36700160,1118818910
344,36700160,1005769028
350,37748736,1045249154
351,37748736,1229530870
352,37748736,1210961582
353,37748736,1030260494
354,37748736,1476931270
360,38797312,1396246956
361,38797312,1067560702
362,38797312,1333963920
363,38797312,1061124546
364,38797312,1755390528
370,39845888,1940632522
371,39845888,1112887070
372,39845888,1116320724
373,39845888,1256230664
374,39845888,1092665010
380,40894464,1138125086
381,40894464,1486016880
382,40894464,1123043932
383,40894464,2016423984
384,40894464,1142231104
