workload_counter,input_len,max_freq,aperf,mperf
290,31457280,3700000000,1601511576,1519383262
291,31457280,3700000000,895778122,849841085
292,31457280,3700000000,1511354619,1433849758
293,31457280,3700000000,893077399,847279042
294,31457280,3700000000,1626162674,1542770237
300,32505856,3700000000,1429371631,1356071076
301,32505856,3700000000,922926659,875598521
302,32505856,3700000000,1456671210,1381970599
303,32505856,3700000000,927219537,879670101
304,32505856,3700000000,971864496,922025774
310,33554432,3700000000,973864950,923923442
311,33554432,3700000000,962112793,912773998
312,33554432,3700000000,923223096,875878785
313,33554432,3700000000,975289233,925274682
314,33554432,3700000000,1251035477,1186881213
320,34603008,3700000000,948346400,899713720
321,34603008,3700000000,1028166706,975440672
322,34603008,3700000000,946582775,898040495
323,34603008,3700000000,999779741,948509438
324,34603008,3700000000,993603181,942649749
330,35651584,3700000000,995534161,944481424
331,35651584,3700000000,1152001377,1092924663
332,35651584,3700000000,1009622105,957847081
333,35651584,3700000000,1092690016,1036654973
334,35651584,3700000000,998776902,947558024
340,36700160,3700000000,1040842724,987466638
341,36700160,3700000000,1299605363,1232959397
342,36700160,3700000000,1072695328,1017685592
343,36700160,3700000000,1177828712,1117428576
344,36700160,3700000000,1058816236,1004518286
350,37748736,3700000000,1100378629,1043949437
351,37748736,3700000000,1294379307,1228001318
352,37748736,3700000000,1274830862,1209455350
353,37748736,3700000000,1084599577,1028979517
354,37748736,3700000000,1554828307,1475093800
360,38797312,3700000000,1469888931,1394510745
361,38797312,3700000000,1123866716,1066234346
362,38797312,3700000000,1404322229,1332306203
363,38797312,3700000000,1117092265,1059805933
364,38797312,3700000000,1847974016,1753207601
370,39845888,3700000000,2042985790,1938217765
371,39845888,3700000000,1171583922,1111503179
372,39845888,3700000000,1175199311,1114933121
373,39845888,3700000000,1322487455,1254668037
374,39845888,3700000000,1150294897,1091305915
380,40894464,3700000000,1198152652,1136709379
381,40894464,3700000000,1564392955,1484168139
382,40894464,3700000000,1182276406,1121647295
383,40894464,3700000000,2122774988,2013915171
384,40894464,3700000000,1202475397,1140810410
