workload_counter,input_len,max_freq,aperf,mperf
0,20971520,3700000000,5903532201,5600787913
1,20971520,3700000000,4816748438,4569736138
2,20971520,3700000000,4817037553,4570010440
3,20971520,3700000000,4817683347,4570622997
4,20971520,3700000000,4819039476,4571909540
