workload_counter,input_len,max_freq,aperf,mperf
0,20971520,3700000000,2086708506,1979698930
1,20971520,3700000000,1007280235,955625513
2,20971520,3700000000,1001279426,949932231
3,20971520,3700000000,1001121937,949782799
4,20971520,3700000000,1002929259,951497449
