workload_counter,input_len,max_freq,aperf,mperf
5,20971520,3700000000,68452011,64942067
6,20971520,3700000000,68467991,64957333
7,20971520,3700000000,68165808,64670847
8,20971520,3700000000,68616346,65098027
9,20971520,3700000000,68307530,64805183
