workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,3228131,3062897
6,1048576,3700000000,3228426,3063147
7,1048576,3700000000,3229680,3064337
8,1048576,3700000000,3227768,3062531
9,1048576,3700000000,3231459,3066013
15,2097152,3700000000,6452245,6121627
16,2097152,3700000000,6450847,6120332
17,2097152,3700000000,6453814,6123116
18,2097152,3700000000,6453292,6122630
19,2097152,3700000000,6454545,6124008
25,3145728,3700000000,9679197,9183107
26,3145728,3700000000,9684843,9188459
27,3145728,3700000000,9679558,9183473
28,3145728,3700000000,9674179,9178353
29,3145728,3700000000,9679253,9183180
35,4194304,3700000000,12902729,12241312
36,4194304,3700000000,12907149,12245526
37,4194304,3700000000,12902527,12241128
38,4194304,3700000000,12998603,12332281
39,4194304,3700000000,12906365,12244783
45,5242880,3700000000,16133748,15306680
46,5242880,3700000000,16127961,15301189
47,5242880,3700000000,16132891,15305849
48,5242880,3700000000,16132726,15305695
49,5242880,3700000000,16129864,15302958
55,6291456,3700000000,19357449,18365036
56,6291456,3700000000,19358480,18366027
57,6291456,3700000000,19355399,18363097
58,6291456,3700000000,19350942,18358856
59,6291456,3700000000,19348681,18356724
65,7340032,3700000000,22577724,21420176
66,7340032,3700000000,22579729,21422082
67,7340032,3700000000,22585631,21427657
68,7340032,3700000000,22576972,21419457
69,7340032,3700000000,22577253,21419732
75,8388608,3700000000,25798358,24475648
76,8388608,3700000000,25798386,24475666
77,8388608,3700000000,25800504,24477662
78,8388608,3700000000,25807255,24484087
79,8388608,3700000000,25808411,24485202
85,9437184,3700000000,29025697,27537478
86,9437184,3700000000,29031370,27542851
87,9437184,3700000000,29028684,27540308
88,9437184,3700000000,29021213,27533219
89,9437184,3700000000,29030243,27541788
95,10485760,3700000000,32256130,30602253
96,10485760,3700000000,32249724,30596176
97,10485760,3700000000,32253336,30599598
98,10485760,3700000000,32253188,30599456
99,10485760,3700000000,32256202,30602307
105,11534336,3700000000,35480961,33661709
106,11534336,3700000000,35477417,33658366
107,11534336,3700000000,35484497,33665043
108,11534336,3700000000,35484097,33664678
109,11534336,3700000000,35480733,33661473
115,12582912,3700000000,38700217,36715864
116,12582912,3700000000,38701682,36717272
117,12582912,3700000000,38691186,36707326
118,12582912,3700000000,38702395,36717933
119,12582912,3700000000,38699650,36715348
125,13631488,3700000000,41938429,39788021
126,13631488,3700000000,41930628,39780621
127,13631488,3700000000,41933888,39783717
128,13631488,3700000000,41923452,39773813
129,13631488,3700000000,41926768,39776951
135,14680064,3700000000,45156222,42840802
136,14680064,3700000000,45150134,42835030
137,14680064,3700000000,45153397,42838095
138,14680064,3700000000,45157922,42842421
139,14680064,3700000000,45153194,42837911
145,15728640,3700000000,48385786,45904737
146,15728640,3700000000,48378773,45898086
147,15728640,3700000000,48377964,45897353
148,15728640,3700000000,48375213,45894700
149,15728640,3700000000,48376237,45895685
155,16777216,3700000000,51602454,48956430
156,16777216,3700000000,51600818,48954893
157,16777216,3700000000,51603987,48957920
158,16777216,3700000000,51602819,48956796
159,16777216,3700000000,51605026,48958883
165,17825792,3700000000,54828287,52016853
166,17825792,3700000000,54824268,52013032
167,17825792,3700000000,54826787,52015449
168,17825792,3700000000,54822365,52011232
169,17825792,3700000000,54828252,52016826
175,18874368,3700000000,58054947,55078052
176,18874368,3700000000,58051093,55074388
177,18874368,3700000000,58049045,55072477
178,18874368,3700000000,58054057,55077197
179,18874368,3700000000,58046670,55070199
185,19922944,3700000000,61279886,58137589
186,19922944,3700000000,61273377,58131434
187,19922944,3700000000,61276962,58134838
188,19922944,3700000000,61278788,58136578
189,19922944,3700000000,61276399,58134291
195,20971520,3700000000,64499662,61192261
196,20971520,3700000000,64502935,61195366
197,20971520,3700000000,64506188,61198459
198,20971520,3700000000,64506444,61198713
199,20971520,3700000000,64506185,61198453
205,22020096,3700000000,67731860,64258697
206,22020096,3700000000,67730742,64257674
207,22020096,3700000000,67725989,64253146
208,22020096,3700000000,67725927,64253070
209,22020096,3700000000,67729572,64256547
215,23068672,3700000000,70953233,67314876
216,23068672,3700000000,71014218,67372738
217,23068672,3700000000,70953980,67315595
218,23068672,3700000000,70954293,67315888
219,23068672,3700000000,70949507,67311370
225,24117248,3700000000,74176290,70372662
226,24117248,3700000000,74178694,70374930
227,24117248,3700000000,74169132,70365866
228,24117248,3700000000,74175588,70372010
229,24117248,3700000000,74176709,70373036
235,25165824,3700000000,77453262,73481577
236,25165824,3700000000,77399555,73430632
237,25165824,3700000000,77400524,73431547
238,25165824,3700000000,77399232,73430327
239,25165824,3700000000,77397341,73428505
245,26214400,3700000000,80634409,76499590
246,26214400,3700000000,80635412,76500526
247,26214400,3700000000,80627125,76492698
248,26214400,3700000000,80625633,76491269
249,26214400,3700000000,80624388,76490057
255,27262976,3700000000,83848366,79548750
256,27262976,3700000000,83850270,79550550
257,27262976,3700000000,83854667,79554715
258,27262976,3700000000,83852829,79552963
259,27262976,3700000000,83846597,79547049
265,28311552,3700000000,87078804,82613494
266,28311552,3700000000,87078082,82612830
267,28311552,3700000000,87072153,82607203
268,28311552,3700000000,87081625,82616170
269,28311552,3700000000,87082805,82617303
275,29360128,3700000000,90293343,85663185
276,29360128,3700000000,90299842,85669362
277,29360128,3700000000,90308786,85677868
278,29360128,3700000000,90291504,85661464
279,29360128,3700000000,90303301,85672636
