workload_counter,input_len,max_freq,aperf,mperf
0,20971520,3700000000,1153433951,1094284632
1,20971520,3700000000,68411646,64904198
2,20971520,3700000000,68483292,64971855
3,20971520,3700000000,66662687,63244635
4,20971520,3700000000,68448780,64939407
