workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,3227705,3062452
6,1048576,3700000000,3225133,3060030
7,1048576,3700000000,3226022,3060882
8,1048576,3700000000,3226271,3061099
9,1048576,3700000000,3227109,3061912
15,2097152,3700000000,6448291,6117888
16,2097152,3700000000,6453341,6122700
17,2097152,3700000000,6447861,6117502
18,2097152,3700000000,6449107,6118655
19,2097152,3700000000,6448277,6117879
25,3145728,3700000000,9674721,9178854
26,3145728,3700000000,9673731,9177924
27,3145728,3700000000,9676223,9180289
28,3145728,3700000000,9675950,9180023
29,3145728,3700000000,9674922,9179032
35,4194304,3700000000,12909277,12247556
36,4194304,3700000000,12903776,12242343
37,4194304,3700000000,12896541,12235459
38,4194304,3700000000,12902517,12241150
39,4194304,3700000000,12901287,12239981
45,5242880,3700000000,16122950,15296410
46,5242880,3700000000,16121270,15294806
47,5242880,3700000000,16122186,15295679
48,5242880,3700000000,16121998,15295510
49,5242880,3700000000,16225943,15394114
55,6291456,3700000000,19348907,18356926
56,6291456,3700000000,19348398,18356452
57,6291456,3700000000,19357056,18364680
58,6291456,3700000000,19348409,18356461
59,6291456,3700000000,19346042,18354217
65,7340032,3700000000,22572837,21415552
66,7340032,3700000000,22578977,21421366
67,7340032,3700000000,22573824,21416476
68,7340032,3700000000,22574052,21416709
69,7340032,3700000000,22571925,21414679
75,8388608,3700000000,25792067,24469689
76,8388608,3700000000,25795525,24472963
77,8388608,3700000000,25798096,24475388
78,8388608,3700000000,25795809,24473210
79,8388608,3700000000,25789723,24467466
85,9437184,3700000000,29018069,27530272
86,9437184,3700000000,29017044,27529284
87,9437184,3700000000,29021571,27533548
88,9437184,3700000000,29024761,27536593
89,9437184,3700000000,29018149,27530301
95,10485760,3700000000,32245352,30591998
96,10485760,3700000000,32244593,30591304
97,10485760,3700000000,32239729,30586695
98,10485760,3700000000,32246700,30593319
99,10485760,3700000000,32243107,30589881
105,11534336,3700000000,35468263,33649673
106,11534336,3700000000,35464504,33646081
107,11534336,3700000000,35465399,33646936
108,11534336,3700000000,35464195,33645785
109,11534336,3700000000,35468281,33649654
115,12582912,3700000000,38696755,36712587
116,12582912,3700000000,38696562,36712412
117,12582912,3700000000,38693831,36709805
118,12582912,3700000000,38692678,36708721
119,12582912,3700000000,38701520,36717121
125,13631488,3700000000,41913944,39764791
126,13631488,3700000000,41916208,39766926
127,13631488,3700000000,41920922,39771418
128,13631488,3700000000,41915761,39766497
129,13631488,3700000000,41916497,39767235
135,14680064,3700000000,45140780,42826156
136,14680064,3700000000,45138409,42823909
137,14680064,3700000000,45132200,42818013
138,14680064,3700000000,45144809,42829983
139,14680064,3700000000,45140471,42825860
145,15728640,3700000000,48360795,45881036
146,15728640,3700000000,48357430,45877859
147,15728640,3700000000,48362958,45883093
148,15728640,3700000000,48369977,45889750
149,15728640,3700000000,48368527,45888385
155,16777216,3700000000,51589046,48943739
156,16777216,3700000000,51595143,48949520
157,16777216,3700000000,51593316,48947777
158,16777216,3700000000,51584860,48939761
159,16777216,3700000000,51580814,48935919
165,17825792,3700000000,54808365,51997945
166,17825792,3700000000,54817963,52007064
167,17825792,3700000000,54808672,51998238
168,17825792,3700000000,54813509,52002823
