workload_counter,input_len,workload_cycles
0,20971520,4528209986
1,20971520,4528210584
2,20971520,4528318806
3,20971520,4528137526
4,20971520,4527932638
5,20971520,4527984078
6,20971520,4528234470
7,20971520,4527971704
8,20971520,4528056180
9,20971520,4528033626
