workload_counter,input_len,workload_cycles
0,20971520,4527831782
1,20971520,4527741868
2,20971520,4527928350
3,20971520,4527996244
4,20971520,4527888230
5,20971520,4527993000
6,20971520,4527898390
7,20971520,4527856290
8,20971520,4527823444
9,20971520,4527908692
