workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,8933610,8475770
6,1048576,3700000000,8910660,8453968
7,1048576,3700000000,8911070,8454367
8,1048576,3700000000,8915853,8458919
9,1048576,3700000000,8917152,8460139
15,2097152,3700000000,17897130,16979605
16,2097152,3700000000,17875854,16959404
17,2097152,3700000000,17892617,16975322
18,2097152,3700000000,17892528,16975256
19,2097152,3700000000,17927903,17008794
25,3145728,3700000000,26915854,25535823
26,3145728,3700000000,26943721,25562270
27,3145728,3700000000,26902941,25523563
28,3145728,3700000000,26905974,25526488
29,3145728,3700000000,26941875,25560515
35,4194304,3700000000,35919395,34077671
36,4194304,3700000000,35933753,34091265
37,4194304,3700000000,35941284,34098430
38,4194304,3700000000,36002530,34156518
39,4194304,3700000000,35904700,34063707
45,5242880,3700000000,45242701,42922836
46,5242880,3700000000,45227233,42908166
47,5242880,3700000000,45188828,42871740
48,5242880,3700000000,45190844,42873652
49,5242880,3700000000,45142808,42828049
55,6291456,3700000000,69255848,65704527
56,6291456,3700000000,70721726,67095244
57,6291456,3700000000,68909596,65376080
58,6291456,3700000000,70623471,67002022
59,6291456,3700000000,69334345,65778992
65,7340032,3700000000,80215493,76102165
66,7340032,3700000000,78403910,74383477
67,7340032,3700000000,78179918,74170967
68,7340032,3700000000,83381701,79106000
69,7340032,3700000000,78906782,74860541
75,8388608,3700000000,87008474,82546795
76,8388608,3700000000,86433271,82001067
77,8388608,3700000000,87781074,83279760
78,8388608,3700000000,89350881,84769066
79,8388608,3700000000,89336132,84755094
85,9437184,3700000000,97405812,92410919
86,9437184,3700000000,101007021,95827463
87,9437184,3700000000,99758436,94642898
88,9437184,3700000000,102159971,96921295
89,9437184,3700000000,97294976,92305782
95,10485760,3700000000,106929279,101446008
96,10485760,3700000000,109812700,104181546
97,10485760,3700000000,109778267,104148871
98,10485760,3700000000,112374848,106612301
99,10485760,3700000000,109849733,104216698
105,11534336,3700000000,119862257,113715733
106,11534336,3700000000,129824214,123166983
107,11534336,3700000000,123333326,117008839
108,11534336,3700000000,125088357,118673897
109,11534336,3700000000,123784882,117437257
115,12582912,3700000000,171947934,163130363
116,12582912,3700000000,162460883,154130012
117,12582912,3700000000,172445231,163602335
118,12582912,3700000000,169674653,160973843
119,12582912,3700000000,173849295,164934368
125,13631488,3700000000,239771929,227476374
126,13631488,3700000000,240788718,228440878
127,13631488,3700000000,236208302,224095468
128,13631488,3700000000,238885674,226635457
129,13631488,3700000000,241310886,228936301
135,14680064,3700000000,293740208,278677090
136,14680064,3700000000,291850483,276884235
137,14680064,3700000000,293917238,278845021
138,14680064,3700000000,292820899,277804895
139,14680064,3700000000,293248632,278211542
145,15728640,3700000000,331239586,314253408
146,15728640,3700000000,331609422,314604286
147,15728640,3700000000,331639232,314632560
148,15728640,3700000000,332050973,315023177
149,15728640,3700000000,333368583,316273212
155,16777216,3700000000,371396167,352350532
156,16777216,3700000000,369981797,351008688
157,16777216,3700000000,369708577,350749625
158,16777216,3700000000,371908504,352836733
159,16777216,3700000000,367697807,348841848
165,17825792,3700000000,404364070,383627894
166,17825792,3700000000,403932374,383218173
167,17825792,3700000000,404560801,383814392
168,17825792,3700000000,405055764,384284154
169,17825792,3700000000,403275139,382594818
175,18874368,3700000000,439772720,417220732
176,18874368,3700000000,438800270,416298139
177,18874368,3700000000,437526321,415089529
178,18874368,3700000000,437891143,415435517
179,18874368,3700000000,438382376,415901668
185,19922944,3700000000,469517541,445440179
186,19922944,3700000000,469405657,445334039
187,19922944,3700000000,469589752,445508519
188,19922944,3700000000,469823316,445730129
189,19922944,3700000000,471110662,446951449
195,20971520,3700000000,501250714,475546016
196,20971520,3700000000,502808773,477024155
197,20971520,3700000000,501695744,475968233
198,20971520,3700000000,502597433,476823497
199,20971520,3700000000,501266208,475560710
205,22020096,3700000000,531935492,504657072
206,22020096,3700000000,534698810,507278626
207,22020096,3700000000,534128503,506737565
208,22020096,3700000000,536218966,508720838
209,22020096,3700000000,535222246,507775242
215,23068672,3700000000,566230142,537193172
216,23068672,3700000000,567321078,538227978
217,23068672,3700000000,566291969,537251819
218,23068672,3700000000,568248684,539108047
219,23068672,3700000000,566647556,537589017
225,24117248,3700000000,596941925,566329798
