workload_counter,input_len,max_freq,aperf,mperf
296,31457280,3700000000,817262549,775351948
297,31457280,3700000000,818027632,776077785
298,31457280,3700000000,817554947,775629360
299,31457280,3700000000,818297430,776333731
305,32505856,3700000000,848286951,804785366
306,32505856,3700000000,847807110,804330136
307,32505856,3700000000,849068178,805526544
308,32505856,3700000000,848073599,804583123
309,32505856,3700000000,846872318,803443265
315,33554432,3700000000,878891962,833821036
316,33554432,3700000000,878890209,833819233
317,33554432,3700000000,879005230,833928496
318,33554432,3700000000,878336051,833293510
319,33554432,3700000000,878292028,833251864
325,34603008,3700000000,909746290,863092938
326,34603008,3700000000,909111410,862490608
327,34603008,3700000000,908896447,862286716
328,34603008,3700000000,909903288,863241902
329,34603008,3700000000,910156603,863482184
335,35651584,3700000000,940420794,892194417
336,35651584,3700000000,939780259,891586699
337,35651584,3700000000,939162891,891001147
338,35651584,3700000000,940181078,891966977
339,35651584,3700000000,940312891,892092179
345,36700160,3700000000,971158519,921355968
346,36700160,3700000000,970471627,920704306
347,36700160,3700000000,969410958,919698005
348,36700160,3700000000,969401516,919689065
349,36700160,3700000000,970830996,921045123
355,37748736,3700000000,1001941682,950560337
356,37748736,3700000000,1001576166,950213739
357,37748736,3700000000,1001621173,950256454
358,37748736,3700000000,1001027541,949693244
359,37748736,3700000000,1001835318,950459591
365,38797312,3700000000,1031714949,978806814
366,38797312,3700000000,1032009293,979086220
367,38797312,3700000000,1031445973,978551647
368,38797312,3700000000,1031981992,979060271
369,38797312,3700000000,1031327573,978439429
375,39845888,3700000000,1062800827,1008298683
376,39845888,3700000000,1062705283,1008208019
377,39845888,3700000000,1062572621,1008082038
378,39845888,3700000000,1062955276,1008445037
379,39845888,3700000000,1062134890,1007666904
385,40894464,3700000000,1093284941,1037220701
386,40894464,3700000000,1092581326,1036551989
387,40894464,3700000000,1092309752,1036294336
388,40894464,3700000000,1093332364,1037264497
389,40894464,3700000000,1092842363,1036799626
