workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,3226266,3061096
6,1048576,3700000000,3226993,3061797
7,1048576,3700000000,3228256,3062990
8,1048576,3700000000,3229842,3064488
9,1048576,3700000000,3227149,3061914
15,2097152,3700000000,6452270,6121648
16,2097152,3700000000,6452368,6121785
17,2097152,3700000000,6456220,6125415
18,2097152,3700000000,6452998,6122346
19,2097152,3700000000,6454865,6124119
25,3145728,3700000000,9681439,9185255
26,3145728,3700000000,9677011,9181035
27,3145728,3700000000,9678972,9182908
28,3145728,3700000000,9681562,9185345
29,3145728,3700000000,9678721,9182660
35,4194304,3700000000,12903058,12241617
36,4194304,3700000000,12901854,12240528
37,4194304,3700000000,12907487,12245840
38,4194304,3700000000,12905068,12243560
39,4194304,3700000000,12906970,12245360
45,5242880,3700000000,16128115,15301306
46,5242880,3700000000,16128501,15301687
47,5242880,3700000000,16179494,15350040
48,5242880,3700000000,16134332,15307208
49,5242880,3700000000,16132343,15305314
55,6291456,3700000000,19351729,18359599
56,6291456,3700000000,19362081,18369440
57,6291456,3700000000,19354316,18362067
58,6291456,3700000000,19355306,18362997
59,6291456,3700000000,19352771,18360599
65,7340032,3700000000,22580724,21423015
66,7340032,3700000000,22581506,21423758
67,7340032,3700000000,22585283,21427331
68,7340032,3700000000,22577545,21420010
69,7340032,3700000000,22583453,21425622
75,8388608,3700000000,25800670,24477847
76,8388608,3700000000,25797601,24474923
77,8388608,3700000000,25797255,24474603
78,8388608,3700000000,25795800,24473201
79,8388608,3700000000,25794680,24472178
85,9437184,3700000000,29026917,27538644
86,9437184,3700000000,29021177,27533223
87,9437184,3700000000,29027065,27538786
88,9437184,3700000000,29027386,27539054
89,9437184,3700000000,29019500,27531591
95,10485760,3700000000,32244369,30591074
96,10485760,3700000000,32237740,30584801
97,10485760,3700000000,32242362,30589196
98,10485760,3700000000,32243158,30589951
99,10485760,3700000000,32253575,30599809
105,11534336,3700000000,35476360,33657357
106,11534336,3700000000,35580653,33756284
107,11534336,3700000000,35470825,33652092
108,11534336,3700000000,35470691,33651959
109,11534336,3700000000,35470715,33651977
115,12582912,3700000000,38701098,36716713
116,12582912,3700000000,38695721,36711593
117,12582912,3700000000,38692320,36708392
118,12582912,3700000000,38689371,36705592
119,12582912,3700000000,38703166,36718664
125,13631488,3700000000,41922844,39773233
126,13631488,3700000000,41914830,39765643
127,13631488,3700000000,42006698,39852803
128,13631488,3700000000,41913925,39764776
129,13631488,3700000000,41930545,39780530
135,14680064,3700000000,45154362,42839038
136,14680064,3700000000,45144152,42829364
137,14680064,3700000000,45149509,42834435
138,14680064,3700000000,45143258,42828506
139,14680064,3700000000,45144079,42829279
145,15728640,3700000000,48489167,46002828
146,15728640,3700000000,48369487,45889257
147,15728640,3700000000,48364943,45884984
148,15728640,3700000000,48376111,45895561
149,15728640,3700000000,48373469,45893085
155,16777216,3700000000,51600894,48954981
156,16777216,3700000000,51594953,48949348
157,16777216,3700000000,51592804,48947300
158,16777216,3700000000,51593166,48947632
159,16777216,3700000000,51602392,48956385
165,17825792,3700000000,54814460,52003723
166,17825792,3700000000,54832124,52020505
167,17825792,3700000000,54820639,52009598
168,17825792,3700000000,54823596,52012404
169,17825792,3700000000,54825438,52014159
