workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,254337505,241294820
6,1048576,3700000000,254366049,241321935
7,1048576,3700000000,254388830,241343512
8,1048576,3700000000,254330546,241288236
9,1048576,3700000000,254294667,241254199
15,2097152,3700000000,508648964,482564677
16,2097152,3700000000,508723735,482635636
17,2097152,3700000000,508708574,482621259
18,2097152,3700000000,508765869,482675605
19,2097152,3700000000,508687863,482601602
25,3145728,3700000000,762882554,723760661
26,3145728,3700000000,762982759,723855719
27,3145728,3700000000,763246308,724105773
28,3145728,3700000000,763070722,723939176
29,3145728,3700000000,762929576,723805291
35,4194304,3700000000,1017275222,965107547
36,4194304,3700000000,1017364673,965192396
37,4194304,3700000000,1017379721,965206692
38,4194304,3700000000,1017298724,965129853
39,4194304,3700000000,1017326480,965156188
45,5242880,3700000000,1271808099,1206587455
46,5242880,3700000000,1271547330,1206340047
47,5242880,3700000000,1271787489,1206567907
48,5242880,3700000000,1271680432,1206466315
49,5242880,3700000000,1271817272,1206596163
55,6291456,3700000000,1525790197,1447544817
56,6291456,3700000000,1526201122,1447934698
57,6291456,3700000000,1526067441,1447807837
58,6291456,3700000000,1525970660,1447716032
59,6291456,3700000000,1526231070,1447963111
65,7340032,3700000000,1780440896,1689136532
66,7340032,3700000000,1780387983,1689086336
67,7340032,3700000000,1780109271,1688821874
68,7340032,3700000000,1780454867,1689149770
69,7340032,3700000000,1780321271,1689023034
75,8388608,3700000000,2034474220,1930142480
76,8388608,3700000000,2034681633,1930339272
77,8388608,3700000000,2034813007,1930463900
78,8388608,3700000000,2034876802,1930524426
79,8388608,3700000000,2034560501,1930224336
85,9437184,3700000000,2288935289,2171554272
86,9437184,3700000000,2289145308,2171753513
87,9437184,3700000000,2288924051,2171543613
88,9437184,3700000000,2289129490,2171738520
89,9437184,3700000000,2289092580,2171703489
95,10485760,3700000000,2543310442,2412884549
96,10485760,3700000000,2543430260,2412998219
97,10485760,3700000000,2543145489,2412728037
98,10485760,3700000000,2543341001,2412913545
99,10485760,3700000000,2543447586,2413014656
105,11534336,3700000000,2797541742,2654078352
106,11534336,3700000000,2797762635,2654287917
107,11534336,3700000000,2797634015,2654165877
108,11534336,3700000000,2797842395,2654363578
109,11534336,3700000000,2797433456,2653975622
115,12582912,3700000000,3051983679,2895471982
116,12582912,3700000000,3052079333,2895562724
117,12582912,3700000000,3052289758,2895762333
118,12582912,3700000000,3051908607,2895400767
119,12582912,3700000000,3051978495,2895467040
125,13631488,3700000000,3306535274,3136969650
126,13631488,3700000000,3306611438,3137041901
127,13631488,3700000000,3306182298,3136634765
128,13631488,3700000000,3306382006,3136824223
129,13631488,3700000000,3306266678,3136714821
135,14680064,3700000000,3560794321,3378189782
136,14680064,3700000000,3560708222,3378108095
137,14680064,3700000000,3560402894,3377818401
138,14680064,3700000000,3560809086,3378203769
139,14680064,3700000000,3560827199,3378220980
145,15728640,3700000000,3814828967,3619197002
146,15728640,3700000000,3814722218,3619095737
147,15728640,3700000000,3814743957,3619116351
148,15728640,3700000000,3814751995,3619123990
149,15728640,3700000000,3815224325,3619572076
155,16777216,3700000000,4069532136,3860838450
156,16777216,3700000000,4069415323,3860727653
157,16777216,3700000000,4069391099,3860704649
158,16777216,3700000000,4069393962,3860707386
159,16777216,3700000000,4069493126,3860801475
165,17825792,3700000000,4323554922,4101834453
166,17825792,3700000000,4323789039,4102056540
167,17825792,3700000000,4323390847,4101678784
168,17825792,3700000000,4323597082,4101874443
169,17825792,3700000000,4323675911,4101949219
175,18874368,3700000000,4578281066,4343497721
176,18874368,3700000000,4577525692,4342781056
177,18874368,3700000000,4578315943,4343530791
178,18874368,3700000000,4578056875,4343284999
179,18874368,3700000000,4577783630,4343025785
185,19922944,3700000000,4832212650,4584407155
186,19922944,3700000000,4831964373,4584171624
187,19922944,3700000000,4832104708,4584304745
188,19922944,3700000000,4832644007,4584816418
189,19922944,3700000000,4832257472,4584449698
195,20971520,3700000000,5086642669,4825789458
196,20971520,3700000000,5086457374,4825613692
197,20971520,3700000000,5086324227,4825487388
198,20971520,3700000000,5086496197,4825650498
199,20971520,3700000000,5086652197,4825798526
205,22020096,3700000000,5341095209,5067193183
206,22020096,3700000000,5340850706,5066961194
207,22020096,3700000000,5341391475,5067474250
208,22020096,3700000000,5340866009,5066975710
209,22020096,3700000000,5340553030,5066678792
215,23068672,3700000000,5595449012,5308503196
216,23068672,3700000000,5595059388,5308133540
217,23068672,3700000000,5595172816,5308241151
218,23068672,3700000000,5595405938,5308462336
219,23068672,3700000000,5594765237,5307854460
225,24117248,3700000000,5849662288,5549679888
226,24117248,3700000000,5849335606,5549369961
227,24117248,3700000000,5849676049,5549692936
228,24117248,3700000000,5849527107,5549551651
229,24117248,3700000000,5849759819,5549772440
235,25165824,3700000000,6103540739,5790538930
236,25165824,3700000000,6103662940,5790654853
237,25165824,3700000000,6103853193,5790835365
238,25165824,3700000000,6103784396,5790770094
239,25165824,3700000000,6104177866,5791143377
245,26214400,3700000000,6357965191,6031915975
246,26214400,3700000000,6358566895,6032486820
247,26214400,3700000000,6357766640,6031727598
248,26214400,3700000000,6357974901,6031925181
249,26214400,3700000000,6358103669,6032047332
255,27262976,3700000000,6612852729,6273732375
256,27262976,3700000000,6612831495,6273712201
257,27262976,3700000000,6612706408,6273593554
258,27262976,3700000000,6612606981,6273499239
259,27262976,3700000000,6612728134,6273614159
265,28311552,3700000000,6866812276,6514668328
266,28311552,3700000000,6867376204,6515203370
267,28311552,3700000000,6867156512,6514994922
268,28311552,3700000000,6866665088,6514528704
269,28311552,3700000000,6866441847,6514316913
275,29360128,3700000000,7121096004,6755911871
276,29360128,3700000000,7120970511,6755792825
277,29360128,3700000000,7121338873,6756142286
278,29360128,3700000000,7121237837,6756046455
279,29360128,3700000000,7121518983,6756313144
285,30408704,3700000000,7375962858,6997708632
286,30408704,3700000000,7376067314,6997807713
287,30408704,3700000000,7375935733,6997682892
288,30408704,3700000000,7375949679,6997696112
289,30408704,3700000000,7375512828,6997281704
295,31457280,3700000000,7630357686,7239057569
296,31457280,3700000000,7629767159,7238497335
297,31457280,3700000000,7629986215,7238705154
298,31457280,3700000000,7629664329,7238399785
299,31457280,3700000000,7629998091,7238716417
305,32505856,3700000000,7884465744,7480134449
306,32505856,3700000000,7884314841,7479991266
307,32505856,3700000000,7884255172,7479934673
308,32505856,3700000000,7883619393,7479331479
309,32505856,3700000000,7884222451,7479903651
315,33554432,3700000000,8138498428,7721139830
316,33554432,3700000000,8138500769,7721142016
317,33554432,3700000000,8138914722,7721534757
318,33554432,3700000000,8138391417,7721038305
319,33554432,3700000000,8138741051,7721370000
325,34603008,3700000000,8393013023,7962602398
326,34603008,3700000000,8392505329,7962120721
327,34603008,3700000000,8392659366,7962266879
328,34603008,3700000000,8393327864,7962901055
329,34603008,3700000000,8392782294,7962383472
335,35651584,3700000000,8647319842,8203867811
336,35651584,3700000000,8646732394,8203310510
337,35651584,3700000000,8647300838,8203849810
338,35651584,3700000000,8647009145,8203573071
339,35651584,3700000000,8647419976,8203962815
345,36700160,3700000000,8901200783,8444729218
346,36700160,3700000000,8901568988,8445078565
347,36700160,3700000000,8901242762,8444769045
348,36700160,3700000000,8901188714,8444717783
349,36700160,3700000000,8901302371,8444825596
355,37748736,3700000000,9156178373,8686631047
356,37748736,3700000000,9155602885,8686085069
357,37748736,3700000000,9155874005,8686342287
358,37748736,3700000000,9156834272,8687253293
359,37748736,3700000000,9155997408,8686459361
365,38797312,3700000000,9410813677,8928208143
366,38797312,3700000000,9410125468,8927555212
367,38797312,3700000000,9410368537,8927785811
368,38797312,3700000000,9409905710,8927346713
369,38797312,3700000000,9410080330,8927512401
375,39845888,3700000000,9664223497,9168622587
376,39845888,3700000000,9664699797,9169074458
377,39845888,3700000000,9664488374,9168873882
378,39845888,3700000000,9664836738,9169204350
379,39845888,3700000000,9664560224,9168942034
385,40894464,3700000000,9918899223,9410237999
386,40894464,3700000000,9918493341,9409852955
387,40894464,3700000000,9919024091,9410356481
388,40894464,3700000000,9918885789,9410225259
389,40894464,3700000000,9918659680,9410010756
