workload_counter,input_len,max_freq,aperf,mperf
0,1048576,3700000000,1339777084,1271071031
1,1048576,3700000000,254458477,241409608
2,1048576,3700000000,254490053,241439549
3,1048576,3700000000,254557965,241503999
4,1048576,3700000000,254402991,241356956
10,2097152,3700000000,508740146,482651200
11,2097152,3700000000,508740128,482651154
12,2097152,3700000000,508799592,482707563
13,2097152,3700000000,508793423,482701725
14,2097152,3700000000,508823190,482729975
20,3145728,3700000000,763301918,724158515
21,3145728,3700000000,763207156,724068594
22,3145728,3700000000,763142148,724006942
23,3145728,3700000000,763167507,724030984
24,3145728,3700000000,763055146,723924391
30,4194304,3700000000,1017512933,965333041
31,4194304,3700000000,1017638002,965451738
32,4194304,3700000000,1017481374,965303143
33,4194304,3700000000,1017519465,965339242
34,4194304,3700000000,1017483846,965305459
40,5242880,3700000000,1271697738,1206482737
41,5242880,3700000000,1271837850,1206615687
42,5242880,3700000000,1271932244,1206705239
43,5242880,3700000000,1272017793,1206786388
44,5242880,3700000000,1271769847,1206551171
50,6291456,3700000000,1526130224,1447867421
51,6291456,3700000000,1526321310,1448048678
52,6291456,3700000000,1526154605,1447890542
53,6291456,3700000000,1526189975,1447924105
54,6291456,3700000000,1526152295,1447888374
60,7340032,3700000000,1780782647,1689460764
61,7340032,3700000000,1780507180,1689199420
62,7340032,3700000000,1780715082,1689396634
63,7340032,3700000000,1780557775,1689247377
64,7340032,3700000000,1780613553,1689300307
70,8388608,3700000000,2035093443,1930729968
71,8388608,3700000000,2034868642,1930516697
72,8388608,3700000000,2034960367,1930603721
73,8388608,3700000000,2034682012,1930339616
74,8388608,3700000000,2034923525,1930568738
80,9437184,3700000000,2289233964,2171837613
81,9437184,3700000000,2289090543,2171701559
82,9437184,3700000000,2289173972,2171780718
83,9437184,3700000000,2289321234,2171920427
84,9437184,3700000000,2289330354,2171929093
90,10485760,3700000000,2543686587,2413241398
91,10485760,3700000000,2543721835,2413274840
92,10485760,3700000000,2543619787,2413178030
93,10485760,3700000000,2543565461,2413126496
94,10485760,3700000000,2543904011,2413447646
100,11534336,3700000000,2797478621,2654018457
101,11534336,3700000000,2797772995,2654297733
102,11534336,3700000000,2797861162,2654381405
103,11534336,3700000000,2797869124,2654388956
104,11534336,3700000000,2797857858,2654378242
110,12582912,3700000000,3052284486,2895757356
111,12582912,3700000000,3052382655,2895850484
112,12582912,3700000000,3052280219,2895753318
113,12582912,3700000000,3052720985,2896171466
