workload_counter,input_len,workload_cycles
0,1048576,241569394
1,1048576,241709268
2,1048576,241739344
3,1048576,241803846
4,1048576,241656966
10,2097152,483252004
11,2097152,483251358
12,2097152,483307920
13,2097152,483302548
14,2097152,483330666
20,3145728,725060090
21,3145728,724970010
22,3145728,724908638
23,3145728,724932482
24,3145728,724825776
30,4194304,966534758
31,4194304,966654242
32,4194304,966505434
33,4194304,966540652
34,4194304,966508056
40,5242880,1207985790
41,5242880,1208118980
42,5242880,1208208684
43,5242880,1208289860
44,5242880,1208054548
50,6291456,1449671434
51,6291456,1449853020
52,6291456,1449694590
53,6291456,1449728202
54,6291456,1449692568
60,7340032,1691566188
61,7340032,1691304028
62,7340032,1691501876
63,7340032,1691352418
64,7340032,1691405392
70,8388608,1933136210
71,8388608,1932922228
72,8388608,1933009534
73,8388608,1932745088
74,8388608,1932974558
80,9437184,2174544542
81,9437184,2174407724
82,9437184,2174487570
83,9437184,2174627396
84,9437184,2174635838
90,10485760,2416249172
91,10485760,2416282446
92,10485760,2416185552
93,10485760,2416133850
94,10485760,2416455598
100,11534336,2657326526
101,11534336,2657605908
102,11534336,2657689624
103,11534336,2657696866
104,11534336,2657686626
110,12582912,2899366752
111,12582912,2899459766
112,12582912,2899362162
113,12582912,2899781296
114,12582912,2899512086
120,13631488,3140738710
121,13631488,3140922462
122,13631488,3140864334
123,13631488,3140952962
124,13631488,3140981186
130,14680064,3382495530
131,14680064,3382441308
132,14680064,3382793918
133,14680064,3382988512
134,14680064,3382828806
140,15728640,3623755696
141,15728640,3624190280
142,15728640,3624251784
143,15728640,3624542772
144,15728640,3624322862
150,16777216,3865956770
151,16777216,3866036824
152,16777216,3866159152
153,16777216,3866295450
154,16777216,3865981498
160,17825792,4107639216
161,17825792,4107447260
162,17825792,4107543372
163,17825792,4107897046
164,17825792,4107684244
170,18874368,4349071870
171,18874368,4349309044
172,18874368,4349180032
173,18874368,4349566646
174,18874368,4349056212
180,19922944,4591187750
181,19922944,4590926406
182,19922944,4590998416
183,19922944,4590877490
184,19922944,4590740756
190,20971520,4832517834
191,20971520,4832235300
192,20971520,4832787440
193,20971520,4832210322
194,20971520,4832427656
200,22020096,5073990580
201,22020096,5074137786
202,22020096,5074195714
203,22020096,5074167560
204,22020096,5073805500
210,23068672,5315844886
211,23068672,5316005848
212,23068672,5315623260
213,23068672,5315764038
214,23068672,5315641762
220,24117248,5557170668
221,24117248,5556891546
222,24117248,5557343830
223,24117248,5557457582
224,24117248,5557013614
230,25165824,5799015050
231,25165824,5799112540
232,25165824,5798810252
233,25165824,5798925148
234,25165824,5799045058
240,26214400,6040527950
241,26214400,6040533836
242,26214400,6040518274
243,26214400,6040325660
244,26214400,6040594916
250,27262976,6281954762
251,27262976,6282008134
252,27262976,6282134512
253,27262976,6282403470
254,27262976,6282236740
260,28311552,6523520288
261,28311552,6524183408
262,28311552,6523502242
263,28311552,6524086234
264,28311552,6523687576
270,29360128,6765782552
271,29360128,6765255968
272,29360128,6765491666
273,29360128,6765764196
274,29360128,6764976970
280,30408704,7006854590
281,30408704,7007146856
282,30408704,7006877898
283,30408704,7007049212
284,30408704,7006695920
290,31457280,7249035748
291,31457280,7248697490
292,31457280,7248767598
293,31457280,7248635444
294,31457280,7249359270
300,32505856,7490973642
301,32505856,7491241882
302,32505856,7490182082
303,32505856,7490445356
304,32505856,7490196876
310,33554432,7731998114
311,33554432,7732246132
312,33554432,7731676422
313,33554432,7731474688
314,33554432,7732385238
320,34603008,7973163786
321,34603008,7973709784
322,34603008,7973835318
323,34603008,7973860374
324,34603008,7973897852
330,35651584,8215826888
331,35651584,8215725540
332,35651584,8215791818
333,35651584,8215239940
334,35651584,8215694666
340,36700160,8457024340
341,36700160,8456833358
342,36700160,8456978140
343,36700160,8457130504
344,36700160,8456871228
350,37748736,8699240180
351,37748736,8698659818
352,37748736,8698767312
353,37748736,8698436498
354,37748736,8698347742
360,38797312,8940621244
361,38797312,8940113274
362,38797312,8940303572
363,38797312,8940099326
364,38797312,8939905792
370,39845888,9181760612
371,39845888,9181699786
372,39845888,9181649174
373,39845888,9182073752
374,39845888,9182047120
380,40894464,9424096784
381,40894464,9424980736
382,40894464,9424403874
383,40894464,9423678944
384,40894464,9424180892
