workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,254387562,241342316
6,1048576,3700000000,254381439,241336511
7,1048576,3700000000,254355739,241312124
8,1048576,3700000000,254389515,241344183
9,1048576,3700000000,254333541,241291072
15,2097152,3700000000,508669661,482584325
16,2097152,3700000000,508773465,482682793
17,2097152,3700000000,508653977,482569459
18,2097152,3700000000,508776893,482686074
19,2097152,3700000000,508677008,482591259
25,3145728,3700000000,762942505,723817498
26,3145728,3700000000,762974899,723848243
27,3145728,3700000000,763115967,723982099
28,3145728,3700000000,762889897,723767626
29,3145728,3700000000,763102277,723969105
35,4194304,3700000000,1017253317,965086779
36,4194304,3700000000,1017292287,965123755
37,4194304,3700000000,1017443352,965267061
38,4194304,3700000000,1017282062,965114010
39,4194304,3700000000,1017239994,965074117
45,5242880,3700000000,1271600241,1206390237
46,5242880,3700000000,1271510358,1206304971
47,5242880,3700000000,1271639837,1206427808
48,5242880,3700000000,1271775718,1206556750
49,5242880,3700000000,1271560265,1206352350
55,6291456,3700000000,1525855965,1447607228
56,6291456,3700000000,1525877139,1447627323
57,6291456,3700000000,1526076227,1447816164
58,6291456,3700000000,1525825408,1447578232
59,6291456,3700000000,1526006599,1447750117
65,7340032,3700000000,1780362237,1689061910
66,7340032,3700000000,1780135074,1688846373
67,7340032,3700000000,1780404223,1689101737
68,7340032,3700000000,1780346501,1689046946
69,7340032,3700000000,1780215384,1688922572
75,8388608,3700000000,2034793306,1930445222
76,8388608,3700000000,2034721144,1930376746
77,8388608,3700000000,2034492288,1930159658
78,8388608,3700000000,2034447711,1930117329
79,8388608,3700000000,2034621419,1930282144
85,9437184,3700000000,2289164319,2171771585
86,9437184,3700000000,2289152766,2171760593
87,9437184,3700000000,2289019171,2171633863
88,9437184,3700000000,2288853015,2171476231
89,9437184,3700000000,2288887599,2171509023
95,10485760,3700000000,2542920918,2412514996
96,10485760,3700000000,2543053640,2412640892
97,10485760,3700000000,2543286877,2412862195
98,10485760,3700000000,2543492558,2413057313
99,10485760,3700000000,2543411551,2412980468
105,11534336,3700000000,2797766513,2654291602
106,11534336,3700000000,2797577681,2654112468
107,11534336,3700000000,2797642972,2654174361
108,11534336,3700000000,2797712068,2654239947
109,11534336,3700000000,2797481287,2654020982
115,12582912,3700000000,3052050972,2895535846
116,12582912,3700000000,3052038983,2895524434
117,12582912,3700000000,3051956611,2895446318
118,12582912,3700000000,3052171666,2895650325
119,12582912,3700000000,3052056530,2895541067
125,13631488,3700000000,3306247929,3136697037
126,13631488,3700000000,3306091456,3136548590
127,13631488,3700000000,3306363139,3136806324
128,13631488,3700000000,3306645476,3137074217
129,13631488,3700000000,3306360571,3136803902
135,14680064,3700000000,3560953961,3378341225
136,14680064,3700000000,3560776597,3378172955
137,14680064,3700000000,3560259557,3377682438
138,14680064,3700000000,3560518876,3377928450
139,14680064,3700000000,3560820939,3378215014
145,15728640,3700000000,3815132063,3619484557
146,15728640,3700000000,3814744170,3619116538
147,15728640,3700000000,3814741311,3619113838
148,15728640,3700000000,3814718774,3619092441
149,15728640,3700000000,3815084410,3619439329
155,16777216,3700000000,4068904691,3860243185
156,16777216,3700000000,4069384633,3860698527
157,16777216,3700000000,4069258262,3860578638
158,16777216,3700000000,4068928365,3860265654
159,16777216,3700000000,4069261267,3860581483
165,17825792,3700000000,4323765574,4102034292
166,17825792,3700000000,4323469024,4101752916
167,17825792,3700000000,4323647632,4101922398
168,17825792,3700000000,4323716130,4101987382
169,17825792,3700000000,4323192895,4101490981
175,18874368,3700000000,4577733956,4342978673
176,18874368,3700000000,4577867949,4343105765
177,18874368,3700000000,4577898900,4343135145
178,18874368,3700000000,4577997649,4343228829
179,18874368,3700000000,4577912534,4343148069
185,19922944,3700000000,4832212139,4584406647
186,19922944,3700000000,4832037578,4584241069
187,19922944,3700000000,4832043467,4584246632
188,19922944,3700000000,4832348113,4584535658
189,19922944,3700000000,4832458771,4584640663
195,20971520,3700000000,5086360479,4825521738
196,20971520,3700000000,5086316697,4825480220
197,20971520,3700000000,5086140373,4825312950
198,20971520,3700000000,5086475221,4825630609
199,20971520,3700000000,5086997355,4826125965
205,22020096,3700000000,5340760554,5066875696
206,22020096,3700000000,5340800628,5066913686
207,22020096,3700000000,5340683476,5066802541
