workload_counter,input_len,workload_cycles
5,1048576,8470678
6,1048576,8477478
7,1048576,8474812
8,1048576,8454852
9,1048576,8470462
15,2097152,17003246
16,2097152,17032934
17,2097152,16990734
18,2097152,17031410
19,2097152,16992714
25,3145728,25576944
26,3145728,25606806
27,3145728,25685448
28,3145728,25560502
29,3145728,25549168
35,4194304,34226126
36,4194304,34227674
37,4194304,34121610
38,4194304,34231544
39,4194304,34174522
45,5242880,43318886
46,5242880,42811140
47,5242880,42934126
48,5242880,42860886
49,5242880,43001526
55,6291456,68320934
56,6291456,66128738
57,6291456,67213450
58,6291456,69042262
59,6291456,66624196
65,7340032,79200488
66,7340032,75661270
67,7340032,74672286
68,7340032,75657176
69,7340032,79629074
75,8388608,85032180
76,8388608,84897104
77,8388608,88813420
78,8388608,81818046
79,8388608,83534616
85,9437184,96327426
86,9437184,98739052
87,9437184,97209176
88,9437184,96298986
89,9437184,96086332
95,10485760,110974570
96,10485760,106913964
97,10485760,108602152
98,10485760,106793356
99,10485760,107786342
105,11534336,119532356
106,11534336,126280384
107,11534336,124857286
108,11534336,122737958
109,11534336,125224022
115,12582912,169518082
116,12582912,159595110
117,12582912,164905828
118,12582912,170194664
119,12582912,168866674
125,13631488,234596090
126,13631488,233139826
127,13631488,232976168
128,13631488,234758106
129,13631488,224611784
135,14680064,282010224
136,14680064,279301732
137,14680064,279953772
138,14680064,281949050
139,14680064,280248740
145,15728640,320497712
146,15728640,317262702
147,15728640,316836804
148,15728640,316057938
149,15728640,316391042
155,16777216,351783238
156,16777216,354438930
157,16777216,351906884
158,16777216,352841882
159,16777216,355453290
165,17825792,385866620
166,17825792,386505806
167,17825792,383593482
168,17825792,384472156
169,17825792,384790472
175,18874368,419409244
176,18874368,418874804
177,18874368,417222820
178,18874368,415708814
179,18874368,417034126
185,19922944,447449662
186,19922944,448710284
187,19922944,446801082
188,19922944,449141046
189,19922944,450225734
195,20971520,480207398
196,20971520,479760664
197,20971520,480014086
198,20971520,476897646
199,20971520,478252750
205,22020096,507278096
206,22020096,506828020
207,22020096,509742004
208,22020096,508120074
209,22020096,508672114
215,23068672,538793150
216,23068672,540363460
217,23068672,539362414
218,23068672,539842836
219,23068672,541070626
225,24117248,569774224
226,24117248,571166238
227,24117248,567688498
228,24117248,571364302
229,24117248,568029112
235,25165824,599702928
236,25165824,599790152
237,25165824,599889456
238,25165824,600703576
239,25165824,598547070
245,26214400,629694672
246,26214400,626186196
247,26214400,627637522
248,26214400,626754758
249,26214400,629624960
255,27262976,654183934
256,27262976,658397662
257,27262976,656028180
258,27262976,657486008
259,27262976,657039540
265,28311552,687718834
266,28311552,686803574
267,28311552,688573888
268,28311552,688790022
269,28311552,687187664
275,29360128,718043066
276,29360128,716465840
277,29360128,716424936
278,29360128,716826908
279,29360128,718494738
285,30408704,747231824
286,30408704,747412528
287,30408704,744350068
288,30408704,745887336
289,30408704,748083616
295,31457280,775211300
296,31457280,777485090
297,31457280,776451392
298,31457280,776301104
299,31457280,775166322
305,32505856,804275078
306,32505856,805405438
307,32505856,804921824
308,32505856,805642784
309,32505856,804326092
315,33554432,834662818
316,33554432,833827334
317,33554432,834052742
318,33554432,832786788
319,33554432,833215706
325,34603008,862976888
326,34603008,863833914
327,34603008,862216274
328,34603008,862565160
329,34603008,861061914
335,35651584,892561600
336,35651584,892734538
337,35651584,893724084
338,35651584,893179894
339,35651584,892501748
345,36700160,919979552
346,36700160,922621582
347,36700160,921562548
348,36700160,921013356
349,36700160,919284146
355,37748736,949918510
356,37748736,951385584
357,37748736,950240580
358,37748736,948672652
359,37748736,949201174
365,38797312,980408434
366,38797312,978939602
367,38797312,978566656
368,38797312,977938806
369,38797312,978768186
375,39845888,1008320742
376,39845888,1008815820
377,39845888,1004074854
378,39845888,1009682582
379,39845888,1008711834
385,40894464,1036978752
386,40894464,1037647118
387,40894464,1035708914
388,40894464,1038887794
389,40894464,1037017158
