workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,8918057,8461003
6,1048576,3700000000,8925626,8468201
7,1048576,3700000000,8922739,8465446
8,1048576,3700000000,8901627,8445427
9,1048576,3700000000,8918346,8461253
15,2097152,3700000000,17901324,16983589
16,2097152,3700000000,17932030,17012727
17,2097152,3700000000,17887851,16970791
18,2097152,3700000000,17930736,17011507
19,2097152,3700000000,17890019,16972848
25,3145728,3700000000,26926973,25546361
26,3145728,3700000000,26958024,25575850
27,3145728,3700000000,27041399,25654936
28,3145728,3700000000,26909706,25530003
29,3145728,3700000000,26897422,25518341
35,4194304,3700000000,36032612,34185061
36,4194304,3700000000,36033695,34186094
37,4194304,3700000000,35922258,34080377
38,4194304,3700000000,36038250,34190407
39,4194304,3700000000,35977693,34132962
45,5242880,3700000000,45604592,43266209
46,5242880,3700000000,45070332,42759308
47,5242880,3700000000,45199767,42882112
48,5242880,3700000000,45122442,42808771
49,5242880,3700000000,45270380,42949114
55,6291456,3700000000,71925223,68237031
56,6291456,3700000000,69617736,66047894
57,6291456,3700000000,70759304,67130900
58,6291456,3700000000,72684932,68957785
59,6291456,3700000000,70139376,66542757
65,7340032,3700000000,83380039,79104442
66,7340032,3700000000,79653550,75569045
67,7340032,3700000000,78611959,74580836
68,7340032,3700000000,79648430,75564154
69,7340032,3700000000,83830067,79531367
75,8388608,3700000000,89517878,84927486
76,8388608,3700000000,89376036,84792924
77,8388608,3700000000,93498507,88703984
78,8388608,3700000000,86134540,81717653
79,8388608,3700000000,87941303,83431768
85,9437184,3700000000,101408782,96208608
86,9437184,3700000000,103947705,98617354
87,9437184,3700000000,102337392,97089607
88,9437184,3700000000,101378864,96180247
89,9437184,3700000000,101154940,95967791
95,10485760,3700000000,116828846,110837913
96,10485760,3700000000,112553714,106782009
97,10485760,3700000000,114331255,108468563
98,10485760,3700000000,112426753,106661552
99,10485760,3700000000,113472465,107653632
105,11534336,3700000000,125837988,119385221
106,11534336,3700000000,132941828,126124776
107,11534336,3700000000,131443330,124703090
108,11534336,3700000000,129212554,122587627
109,11534336,3700000000,131829448,125069433
115,12582912,3700000000,178459734,169309321
116,12582912,3700000000,168013356,159397718
117,12582912,3700000000,173605484,164703102
118,12582912,3700000000,179172276,169984403
119,12582912,3700000000,177774265,168658100
125,13631488,3700000000,246970108,234305291
126,13631488,3700000000,245437246,232851188
