workload_counter,input_len,max_freq,aperf,mperf
0,1048576,3700000000,1099230079,1042859742
1,1048576,3700000000,8910758,8454074
2,1048576,3700000000,8933456,8475591
3,1048576,3700000000,8922478,8465189
4,1048576,3700000000,8917523,8460511
10,2097152,3700000000,17918692,17000087
11,2097152,3700000000,17926175,17007157
12,2097152,3700000000,17897472,16979928
13,2097152,3700000000,17935918,17016418
14,2097152,3700000000,17915841,16997362
20,3145728,3700000000,26926360,25545809
21,3145728,3700000000,26912040,25532217
22,3145728,3700000000,26948854,25567145
23,3145728,3700000000,26934369,25553430
24,3145728,3700000000,26966864,25584247
30,4194304,3700000000,35972832,34128353
31,4194304,3700000000,36282268,34421934
32,4194304,3700000000,35954857,34111278
33,4194304,3700000000,37623947,35694794
34,4194304,3700000000,36010844,34164395
40,5242880,3700000000,51103181,48482776
41,5242880,3700000000,45038663,42729292
42,5242880,3700000000,45178477,42861896
43,5242880,3700000000,45053539,42743394
44,5242880,3700000000,45120459,42806852
50,6291456,3700000000,68649283,65129076
51,6291456,3700000000,70065440,66472614
52,6291456,3700000000,69464072,65902111
53,6291456,3700000000,68500040,64987507
54,6291456,3700000000,68387640,64880856
60,7340032,3700000000,77685759,73702139
61,7340032,3700000000,77590846,73612104
62,7340032,3700000000,78299237,74284169
63,7340032,3700000000,78737321,74699783
64,7340032,3700000000,80929646,76779697
70,8388608,3700000000,87767485,83266872
71,8388608,3700000000,88000573,83488033
72,8388608,3700000000,88026189,83512329
73,8388608,3700000000,87626842,83133427
74,8388608,3700000000,87520579,83032618
80,9437184,3700000000,98097958,93067577
81,9437184,3700000000,96680995,91723278
82,9437184,3700000000,96720871,91761093
83,9437184,3700000000,96676921,91719421
84,9437184,3700000000,96674562,91717186
90,10485760,3700000000,105824443,100397839
91,10485760,3700000000,106587786,101122030
92,10485760,3700000000,129334437,122702188
93,10485760,3700000000,107729754,102205426
94,10485760,3700000000,106346957,100893542
100,11534336,3700000000,117611490,111580423
101,11534336,3700000000,118191318,112130490
102,11534336,3700000000,129118084,122496896
103,11534336,3700000000,120936609,114735025
104,11534336,3700000000,118332742,112264826
110,12582912,3700000000,245700034,233100517
111,12582912,3700000000,175308876,166319138
112,12582912,3700000000,240454564,228124004
113,12582912,3700000000,160129022,151917732
114,12582912,3700000000,185377436,175871357
120,13631488,3700000000,234544153,222516732
121,13631488,3700000000,235355130,223286099
122,13631488,3700000000,231849932,219960460
123,13631488,3700000000,235689459,223603145
124,13631488,3700000000,237030615,224875652
130,14680064,3700000000,286890743,272178878
131,14680064,3700000000,288864538,274051403
132,14680064,3700000000,300430172,285023970
133,14680064,3700000000,287983930,273215986
134,14680064,3700000000,287730992,272976030
140,15728640,3700000000,329556503,312656602
141,15728640,3700000000,330005017,313082145
142,15728640,3700000000,329521099,312623049
143,15728640,3700000000,329036075,312162896
144,15728640,3700000000,329538874,312639897
150,16777216,3700000000,366523460,347727830
151,16777216,3700000000,367281322,348446851
152,16777216,3700000000,366302391,347518130
153,16777216,3700000000,369136403,350206613
154,16777216,3700000000,367134061,348307145
160,17825792,3700000000,402096549,381476666
161,17825792,3700000000,402183432,381559096
162,17825792,3700000000,402988640,382323027
163,17825792,3700000000,411066905,389987029
164,17825792,3700000000,414017914,392786548
170,18874368,3700000000,435741361,413396110
171,18874368,3700000000,436158101,413791497
172,18874368,3700000000,435680135,413338006
173,18874368,3700000000,436279835,413906979
174,18874368,3700000000,436265353,413893233
180,19922944,3700000000,483278254,458495223
181,19922944,3700000000,468341369,444324310
182,19922944,3700000000,468674386,444640291
183,19922944,3700000000,468326809,444310507
184,19922944,3700000000,469276384,445211383
190,20971520,3700000000,510150303,483989229
191,20971520,3700000000,513663356,487321904
192,20971520,3700000000,500525332,474857628
193,20971520,3700000000,501266617,475560903
194,20971520,3700000000,500423812,474761507
200,22020096,3700000000,534201367,506806887
201,22020096,3700000000,535995589,508509089
202,22020096,3700000000,539405040,511743542
203,22020096,3700000000,534210909,506815939
204,22020096,3700000000,532971879,505640429
210,23068672,3700000000,564017555,535094061
211,23068672,3700000000,564522099,535572520
212,23068672,3700000000,564670424,535713413
213,23068672,3700000000,573604637,544189331
214,23068672,3700000000,573260485,543862976
220,24117248,3700000000,622297920,590385658
221,24117248,3700000000,598189971,567514059
222,24117248,3700000000,596065324,565498310
223,24117248,3700000000,596107590,565538258
224,24117248,3700000000,597634284,566986656
230,25165824,3700000000,626290961,594173945
231,25165824,3700000000,626678241,594541341
232,25165824,3700000000,628740758,596498110
233,25165824,3700000000,636110926,603490192
234,25165824,3700000000,630041914,597732554
240,26214400,3700000000,656836302,623152843
241,26214400,3700000000,661942902,627997403
242,26214400,3700000000,666749313,632557322
243,26214400,3700000000,665154513,631044484
244,26214400,3700000000,657267733,623561991
250,27262976,3700000000,688625606,653311939
251,27262976,3700000000,688773226,653451977
252,27262976,3700000000,689797089,654423328
