workload_counter,input_len,max_freq,aperf,mperf
0,1048576,3700000000,1340161464,1271435727
1,1048576,3700000000,254685710,241625346
2,1048576,3700000000,254642207,241583922
3,1048576,3700000000,254722605,241660344
4,1048576,3700000000,254652132,241593481
10,2097152,3700000000,509248977,483133942
11,2097152,3700000000,509436135,483311639
12,2097152,3700000000,509392383,483270009
13,2097152,3700000000,509431435,483307085
14,2097152,3700000000,509451439,483325998
20,3145728,3700000000,763662381,724500504
21,3145728,3700000000,763957562,724780664
22,3145728,3700000000,764123829,724938257
23,3145728,3700000000,764019377,724839176
24,3145728,3700000000,763701931,724538066
30,4194304,3700000000,1018827574,966580443
31,4194304,3700000000,1018370636,966146960
32,4194304,3700000000,1018333897,966111917
33,4194304,3700000000,1018492947,966262823
34,4194304,3700000000,1018404916,966179287
40,5242880,3700000000,1273038923,1207755163
41,5242880,3700000000,1272980961,1207700158
42,5242880,3700000000,1273025258,1207742187
43,5242880,3700000000,1273238599,1207944751
44,5242880,3700000000,1273202503,1207910367
50,6291456,3700000000,1527685707,1449343132
51,6291456,3700000000,1527849286,1449498336
52,6291456,3700000000,1527808109,1449459442
53,6291456,3700000000,1527877311,1449525432
54,6291456,3700000000,1527861438,1449509988
60,7340032,3700000000,1781911438,1690531640
61,7340032,3700000000,1782501585,1691091558
62,7340032,3700000000,1782496045,1691086317
63,7340032,3700000000,1782572387,1691158731
64,7340032,3700000000,1782578287,1691164273
70,8388608,3700000000,2038745131,1934194382
71,8388608,3700000000,2037589551,1933098077
72,8388608,3700000000,2037614267,1933121484
73,8388608,3700000000,2037155045,1932686032
74,8388608,3700000000,2037518855,1933030984
80,9437184,3700000000,2291527712,2174013748
81,9437184,3700000000,2291784725,2174257594
82,9437184,3700000000,2291802585,2174274524
83,9437184,3700000000,2291949537,2174413940
84,9437184,3700000000,2291882066,2174349916
90,10485760,3700000000,2546253869,2415677031
91,10485760,3700000000,2545825414,2415270529
92,10485760,3700000000,2545803504,2415249789
93,10485760,3700000000,2545669554,2415122665
94,10485760,3700000000,2545828341,2415273311
100,11534336,3700000000,2800711864,2657086053
101,11534336,3700000000,2801140531,2657492736
102,11534336,3700000000,2801946455,2658257202
103,11534336,3700000000,2802333554,2658624404
104,11534336,3700000000,2801775231,2658094782
110,12582912,3700000000,3057338655,2900552474
111,12582912,3700000000,3056468947,2899727281
112,12582912,3700000000,3055802252,2899094941
113,12582912,3700000000,3056739169,2899983756
114,12582912,3700000000,3055367141,2898682096
120,13631488,3700000000,3311518107,3141696945
121,13631488,3700000000,3310976316,3141182938
122,13631488,3700000000,3311249402,3141442004
123,13631488,3700000000,3310749475,3140967888
124,13631488,3700000000,3310854573,3141067483
130,14680064,3700000000,3566149057,3383269906
131,14680064,3700000000,3565913804,3383046885
132,14680064,3700000000,3565263207,3382429468
133,14680064,3700000000,3565721174,3382863960
134,14680064,3700000000,3567169238,3384237935
140,15728640,3700000000,3820873527,3624931751
141,15728640,3700000000,3820540956,3624616061
142,15728640,3700000000,3821193901,3625235689
143,15728640,3700000000,3821868129,3625875308
144,15728640,3700000000,3820786064,3624848590
150,16777216,3700000000,4073768977,3864858040
151,16777216,3700000000,4073390538,3864498973
152,16777216,3700000000,4075365896,3866373279
153,16777216,3700000000,4076077831,3867048482
154,16777216,3700000000,4074551372,3865600305
160,17825792,3700000000,4329704116,4107668326
161,17825792,3700000000,4328407235,4106437911
162,17825792,3700000000,4328430566,4106460029
163,17825792,3700000000,4328061009,4106109423
164,17825792,3700000000,4328987404,4106988326
170,18874368,3700000000,4581892875,4346924289
171,18874368,3700000000,4582227971,4347242226
172,18874368,3700000000,4583438123,4348390280
173,18874368,3700000000,4582973535,4347949706
174,18874368,3700000000,4583053753,4348025899
180,19922944,3700000000,4837061419,4589007273
181,19922944,3700000000,4836808848,4588767655
182,19922944,3700000000,4837073721,4589018947
183,19922944,3700000000,4838698651,4590560542
184,19922944,3700000000,4838484453,4590357329
190,20971520,3700000000,5092732480,4831566995
191,20971520,3700000000,5091548738,4830444017
192,20971520,3700000000,5091390515,4830293860
193,20971520,3700000000,5093570366,4832361912
194,20971520,3700000000,5093843769,4832621341
200,22020096,3700000000,5348346298,5074072610
201,22020096,3700000000,5350003147,5075644448
202,22020096,3700000000,5348740413,5074446331
203,22020096,3700000000,5347930666,5073678129
204,22020096,3700000000,5346764930,5072572137
210,23068672,3700000000,5603413393,5316059309
