workload_counter,input_len,max_freq,aperf,mperf
5,1048576,3700000000,254383614,241338608
6,1048576,3700000000,254295429,241254924
7,1048576,3700000000,254348717,241305464
8,1048576,3700000000,254401866,241355896
9,1048576,3700000000,254386024,241340882
15,2097152,3700000000,508635734,482552149
16,2097152,3700000000,508689025,482602689
17,2097152,3700000000,508602698,482520800
18,2097152,3700000000,508683721,482597657
19,2097152,3700000000,508645253,482561183
25,3145728,3700000000,763092595,723959923
26,3145728,3700000000,762891991,723769601
27,3145728,3700000000,762866601,723745504
28,3145728,3700000000,763023480,723894350
29,3145728,3700000000,763132938,723998176
35,4194304,3700000000,1017266493,965099262
36,4194304,3700000000,1017484492,965306100
37,4194304,3700000000,1017377895,965204949
38,4194304,3700000000,1017244279,965078201
39,4194304,3700000000,1017448994,965272376
45,5242880,3700000000,1271634440,1206422676
46,5242880,3700000000,1271600898,1206390884
47,5242880,3700000000,1271665848,1206452494
48,5242880,3700000000,1271484447,1206280391
49,5242880,3700000000,1271639856,1206427823
55,6291456,3700000000,1525849518,1447601121
56,6291456,3700000000,1525656901,1447418371
57,6291456,3700000000,1526017715,1447760655
58,6291456,3700000000,1526098886,1447837685
59,6291456,3700000000,1525906081,1447654763
65,7340032,3700000000,1780200937,1688908853
66,7340032,3700000000,1780201890,1688909784
67,7340032,3700000000,1780361507,1689061209
68,7340032,3700000000,1780079535,1688793682
69,7340032,3700000000,1780661226,1689345547
75,8388608,3700000000,2034643450,1930303039
76,8388608,3700000000,2034604450,1930266039
77,8388608,3700000000,2034547506,1930212013
78,8388608,3700000000,2034515565,1930181734
79,8388608,3700000000,2034788819,1930440957
85,9437184,3700000000,2289134912,2171743639
86,9437184,3700000000,2289219786,2171824188
87,9437184,3700000000,2288846582,2171470105
88,9437184,3700000000,2289015587,2171630462
89,9437184,3700000000,2288943367,2171561944
95,10485760,3700000000,2543111946,2412696245
96,10485760,3700000000,2543184283,2412764850
97,10485760,3700000000,2543260048,2412836739
98,10485760,3700000000,2543159433,2412741285
99,10485760,3700000000,2543285222,2412860612
105,11534336,3700000000,2797877609,2654396993
106,11534336,3700000000,2797788220,2654312189
107,11534336,3700000000,2797530891,2654068043
108,11534336,3700000000,2797526322,2654063718
109,11534336,3700000000,2797639577,2654171163
115,12582912,3700000000,3051907559,2895399764
116,12582912,3700000000,3052007531,2895494614
117,12582912,3700000000,3052002102,2895489455
118,12582912,3700000000,3051843599,2895339084
119,12582912,3700000000,3051885320,2895378682
125,13631488,3700000000,3306606427,3137037150
126,13631488,3700000000,3306582613,3137014545
127,13631488,3700000000,3306106694,3136563058
128,13631488,3700000000,3306458399,3136896744
129,13631488,3700000000,3306304889,3136751072
135,14680064,3700000000,3560724421,3378123469
136,14680064,3700000000,3560507488,3377917646
137,14680064,3700000000,3560345712,3377764136
138,14680064,3700000000,3560487209,3377898406
139,14680064,3700000000,3560467120,3377879341
145,15728640,3700000000,3815021188,3619379359
146,15728640,3700000000,3814497276,3618882296
147,15728640,3700000000,3814952411,3619314106
148,15728640,3700000000,3814701187,3619075775
149,15728640,3700000000,3814995592,3619355078
155,16777216,3700000000,4069264253,3860584313
156,16777216,3700000000,4069180597,3860504952
157,16777216,3700000000,4069154650,3860480317
158,16777216,3700000000,4069216004,3860538548
159,16777216,3700000000,4069225131,3860547220
