workload_counter,input_len,max_freq,aperf,mperf
5,20971520,3700000000,4765129199,4520763884
6,20971520,3700000000,4764790709,4520442745
7,20971520,3700000000,4765094997,4520731411
8,20971520,3700000000,4765133401,4520767871
9,20971520,3700000000,4765168815,4520801470
